onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x2, prop_7_0.05, 14.914,14.883,15.071,15.009,14.933,unsat,unsat,unsat,unsat,unsat,32.361,32.507,33.262,31.707,33.194,unsat,unsat,unsat,unsat,unsat,31.413,31.454,31.308,31.457,31.551,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_8_0.05, 14.988,15.315,15.336,15.041,14.958,sat,sat,sat,sat,sat,33.052,37.978,33.378,36.786,32.208,sat,sat,sat,sat,sat,31.213,30.82,30.72,30.665,30.719,sat,sat,sat,sat,sat
mnist-net_256x2, prop_9_0.05, 15.48,15.873,15.519,15.528,15.549,unsat,unsat,unsat,unsat,unsat,34.519,35.502,43.761,35.773,33.618,unsat,unsat,unsat,unsat,unsat,32.816,32.126,32.022,31.932,31.93,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_10_0.05, 16.248,16.207,16.517,16.223,16.141,unsat,unsat,unsat,unsat,unsat,59.008,75.679,61.18,64.185,57.844,unsat,unsat,unsat,unsat,unsat,33.234,33.356,33.421,32.707,33.794,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_11_0.05, 15.503,15.412,15.469,15.719,15.421,unsat,unsat,unsat,unsat,unsat,39.631,42.075,44.015,42.992,41.549,unsat,unsat,unsat,unsat,unsat,32.017,31.937,31.747,31.98,31.925,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_12_0.05, 15.366,15.226,15.117,15.052,14.934,sat,sat,sat,sat,sat,31.991,33.548,32.053,32.814,32.833,sat,sat,sat,sat,sat,31.202,31.168,32.177,31.592,31.304,sat,sat,sat,sat,sat
mnist-net_256x2, prop_13_0.05, 14.931,15.042,15.111,14.946,15.407,unsat,unsat,unsat,unsat,unsat,32.541,32.716,31.95,33.077,31.953,unsat,unsat,unsat,unsat,unsat,32.417,31.429,31.679,31.541,31.586,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_14_0.05, 15.222,15.258,15.189,15.221,15.177,unsat,unsat,unsat,unsat,unsat,40.303,41.378,43.614,35.844,41.173,unsat,unsat,unsat,unsat,unsat,31.329,31.323,30.942,30.818,31.433,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_0_0.03, 18.417,18.109,18.155,18.296,18.092,unsat,unsat,unsat,unsat,unsat,34.678,34.008,41.787,33.018,42.223,unsat,unsat,unsat,unsat,unsat,32.264,32.339,32.526,33.163,32.412,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_1_0.03, 37.733,37.329,37.597,37.772,38.02,sat,sat,sat,sat,sat,450,450,450,450,113.008,timeout,timeout,timeout,timeout,sat,57.143,450,75.095,55.337,59.499,sat,timeout,sat,sat,sat
