onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x2, prop_8_0.05, 15.081,15.307,17.73,17.895,15.842,sat,sat,sat,sat,sat,94.322,56.809,49.448,57.971,50.241,sat,sat,sat,sat,sat,33.102,32.758,34.287,42.55,31.466,sat,sat,sat,sat,sat
mnist-net_256x2, prop_9_0.05, 92.021,91.627,92.068,92.649,92.892,unsat,unsat,unsat,unsat,unsat,180,180,180,180,180,timeout,timeout,timeout,timeout,timeout,84.806,57.01,84.405,83.96,126.146,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_10_0.05, ERROR_SKIPPED, LAST RES timeout 120
mnist-net_256x2, prop_11_0.05, ERROR_SKIPPED, LAST RES timeout 120
mnist-net_256x2, prop_12_0.05, 15.425,15.622,15.649,15.451,15.504,sat,sat,sat,sat,sat,33.351,33.105,33.147,33.584,33.789,sat,sat,sat,sat,sat,32.311,32.349,32.332,32.226,32.686,sat,sat,sat,sat,sat
mnist-net_256x2, prop_13_0.05, 15.43,15.563,15.559,15.459,15.73,unsat,unsat,unsat,unsat,unsat,33.309,32.472,33.142,33.475,32.863,unsat,unsat,unsat,unsat,unsat,32.763,32.773,32.503,32.364,32.869,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_14_0.05, 41.857,41.577,41.62,41.991,41.996,unsat,unsat,unsat,unsat,unsat,180,180,180,180,180,timeout,timeout,timeout,timeout,timeout,60.245,63.936,50.607,47.59,57.774,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_0_0.03, 18.803,18.757,18.606,18.931,18.891,unsat,unsat,unsat,unsat,unsat,450,450,450,213.46,450,timeout,timeout,timeout,unsat,timeout,33.382,33.152,33.439,33.679,33.247,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_1_0.03, 22.53,22.355,22.224,22.982,22.612,sat,sat,sat,sat,sat,52.695,53.565,136.157,450,450,sat,sat,sat,timeout,timeout,38.163,42.48,40.715,44.947,42.46,sat,sat,sat,sat,sat
mnist-net_256x4, prop_2_0.03, 38.641,38.749,38.924,38.696,38.504,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,91.394,63.502,73.881,98.46,78.94,unsat,unsat,unsat,unsat,unsat
