onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x2, prop_2_0.05, 0.6532926559448242,0.672295331954956,0.6885161399841309,0.7027988433837891,0.7039241790771484,sat,sat,sat,sat,sat,0.8006188869476318,0.7937088012695312,0.8302319049835205,0.8507497310638428,0.8320622444152832,sat,sat,sat,sat,sat,0.8280315399169922,0.8241064548492432,0.7820327281951904,0.7820878028869629,0.8225655555725098,sat,sat,sat,sat,sat
mnist-net_256x2, prop_3_0.05, 3.1518216133117676,3.1840109825134277,3.168987989425659,3.1168758869171143,3.1241135597229004,unsat,unsat,unsat,unsat,unsat,3.4004111289978027,3.356781244277954,3.425025463104248,3.356818437576294,3.3865089416503906,unsat,unsat,unsat,unsat,unsat,3.397887945175171,3.305668830871582,3.2704622745513916,3.2423834800720215,3.304924726486206,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_4_0.05, 0.6720612049102783,0.6573305130004883,0.6910035610198975,0.6805679798126221,0.7142870426177979,sat,sat,sat,sat,sat,0.8207638263702393,0.8449575901031494,0.7923319339752197,0.831202507019043,0.7853448390960693,sat,sat,sat,sat,sat,0.8023645877838135,0.8002021312713623,0.8205249309539795,0.8244166374206543,0.8113284111022949,sat,sat,sat,sat,sat
mnist-net_256x2, prop_5_0.05, 0.6668508052825928,0.6519784927368164,0.6947376728057861,0.6798689365386963,0.7074985504150391,sat,sat,sat,sat,sat,0.805124044418335,0.8703031539916992,0.8142471313476562,0.8416728973388672,0.7877581119537354,sat,sat,sat,sat,sat,0.8456945419311523,0.8054986000061035,0.7774801254272461,0.8062894344329834,0.791654109954834,sat,sat,sat,sat,sat
mnist-net_256x2, prop_6_0.05, 0.6815922260284424,0.6587464809417725,0.6522274017333984,0.6956632137298584,0.6734590530395508,sat,sat,sat,sat,sat,0.853008508682251,0.7798991203308105,0.8365738391876221,0.7802066802978516,0.7797653675079346,sat,sat,sat,sat,sat,0.8088846206665039,0.8028290271759033,0.7774591445922852,0.798067569732666,0.8469386100769043,sat,sat,sat,sat,sat
mnist-net_256x2, prop_7_0.05, 1.5215692520141602,1.5128793716430664,1.494241714477539,1.562138557434082,1.5104587078094482,unsat,unsat,unsat,unsat,unsat,5.404776573181152,3.2963194847106934,3.3369641304016113,1.6380085945129395,5.518920660018921,unsat,unsat,unsat,unsat,unsat,1.6898503303527832,1.679929256439209,1.6402716636657715,1.6377663612365723,1.6582558155059814,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_8_0.05, 0.6887493133544922,0.6985340118408203,0.6928913593292236,0.7160303592681885,0.6836225986480713,sat,sat,sat,sat,sat,0.8196656703948975,0.7877843379974365,0.8252160549163818,0.837993860244751,0.8286409378051758,sat,sat,sat,sat,sat,0.8232731819152832,0.8055250644683838,0.8326694965362549,0.8598580360412598,0.8374559879302979,sat,sat,sat,sat,sat
mnist-net_256x2, prop_9_0.05, 5.067157030105591,4.9954833984375,5.06639289855957,5.042282581329346,5.0535054206848145,unsat,unsat,unsat,unsat,unsat,5.671754598617554,5.896741628646851,6.077674627304077,5.877880334854126,5.6412224769592285,unsat,unsat,unsat,unsat,unsat,5.547199726104736,5.345857620239258,5.518307447433472,5.506856203079224,5.4515602588653564,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_10_0.05, 6.282146453857422,6.140395402908325,6.077244997024536,6.028109788894653,6.03342866897583,unsat,unsat,unsat,unsat,unsat,8.013236045837402,7.1933066844940186,7.578425884246826,7.571492671966553,7.326272249221802,unsat,unsat,unsat,unsat,unsat,7.145723104476929,7.124220132827759,6.936272144317627,7.001549243927002,6.907911539077759,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_11_0.05, 5.393536567687988,5.3190977573394775,5.266844034194946,5.2710490226745605,5.142647981643677,unsat,unsat,unsat,unsat,unsat,5.952187776565552,5.611811399459839,5.894700288772583,5.780833005905151,5.900391340255737,unsat,unsat,unsat,unsat,unsat,5.823894023895264,5.811713457107544,5.878983974456787,5.952446699142456,5.730315685272217,unsat,unsat,unsat,unsat,unsat
