onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
cifar10_2_255_simplified, cifar10_spec_idx_95_eps_0.00784_n1, 0.868,0.9086,0.9854,0.929,0.912,sat,sat,sat,sat,sat,0.9365,0.91,1.0239,1.0356,1.049,sat,sat,sat,sat,sat,1.0162,0.9263,0.9334,0.9251,1.0325,sat,sat,sat,sat,sat
cifar10_2_255_simplified, cifar10_spec_idx_96_eps_0.00784_n1, 4.3674,4.4428,4.4625,4.3872,4.3553,unsat,unsat,unsat,unsat,unsat,4.6297,4.6145,4.6281,4.7102,4.6754,unsat,unsat,unsat,unsat,unsat,4.6331,4.7051,4.6583,4.6343,4.6024,unsat,unsat,unsat,unsat,unsat
cifar10_2_255_simplified, cifar10_spec_idx_97_eps_0.00784_n1, 4.3398,4.4734,4.4525,4.4365,4.3879,unsat,unsat,unsat,unsat,unsat,4.6564,4.6296,4.6372,4.6721,4.6376,unsat,unsat,unsat,unsat,unsat,4.615,4.6134,4.6265,4.8014,4.6363,unsat,unsat,unsat,unsat,unsat
cifar10_2_255_simplified, cifar10_spec_idx_98_eps_0.00784_n1, 4.5099,4.3835,4.3837,4.3784,4.4111,unsat,unsat,unsat,unsat,unsat,4.6818,4.6548,4.6296,4.7836,4.6547,unsat,unsat,unsat,unsat,unsat,4.7843,4.6478,4.8063,4.7052,4.7858,unsat,unsat,unsat,unsat,unsat
cifar10_2_255_simplified, cifar10_spec_idx_99_eps_0.00784_n1, 4.363,4.3373,4.3669,4.3884,4.373,unsat,unsat,unsat,unsat,unsat,4.821,4.6314,4.6594,4.6725,4.6301,unsat,unsat,unsat,unsat,unsat,4.5933,4.654,4.6513,4.7651,4.7622,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_1_eps_0.03137_n1, 6.3147,6.2522,6.142,6.3264,6.2841,unsat,unsat,unsat,unsat,unsat,6.7513,6.6607,6.739,6.8012,6.7285,unsat,unsat,unsat,unsat,unsat,6.4435,6.5987,6.4328,6.4586,6.4983,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_2_eps_0.03137_n1, 9.0966,8.9644,8.902,8.9467,8.9448,unsat,unsat,unsat,unsat,unsat,10.8463,10.9485,11.0927,10.8221,10.877,unsat,unsat,unsat,unsat,unsat,10.2783,10.2346,10.2313,9.954,10.1937,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_4_eps_0.03137_n1, 0.9797,1.0125,0.8986,1.0087,1.0842,sat,sat,sat,sat,sat,0.9573,0.8858,1.0874,0.9485,0.9558,sat,sat,sat,sat,sat,1.0311,0.9447,1.0079,0.9809,0.9567,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_5_eps_0.03137_n1, 8.8028,8.9754,8.9634,8.9107,8.9413,unsat,unsat,unsat,unsat,unsat,10.4326,10.7071,10.691,10.5957,10.4154,unsat,unsat,unsat,unsat,unsat,9.8825,9.8867,9.7636,9.9047,9.6032,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_9_eps_0.03137_n1, 0.8981,0.8587,0.9345,0.7588,0.8706,sat,sat,sat,sat,sat,0.938,0.8993,0.9172,0.959,0.9096,sat,sat,sat,sat,sat,0.9258,0.6797,0.9637,0.888,0.8852,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_10_eps_0.03137_n1, ERROR_SKIPPED, LAST RES timeout 300
cifar10_8_255_simplified, cifar10_spec_idx_11_eps_0.03137_n1, 7.389,7.3579,7.3833,7.3981,7.3326,unsat,unsat,unsat,unsat,unsat,10.1248,9.8315,9.9202,9.9011,10.0088,unsat,unsat,unsat,unsat,unsat,7.8672,8.0291,7.9034,7.8201,8.0378,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_13_eps_0.03137_n1, 3.2906,3.2849,3.3954,3.3823,3.2321,unsat,unsat,unsat,unsat,unsat,3.4328,6.7558,3.416,3.3767,3.5348,unsat,unsat,unsat,unsat,unsat,3.4696,3.4806,3.4999,3.3616,3.5072,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_14_eps_0.03137_n1, 13.6044,13.5491,13.6614,13.4403,13.6106,unsat,unsat,unsat,unsat,unsat,16.6542,16.8491,16.8448,16.8622,16.7796,unsat,unsat,unsat,unsat,unsat,15.8471,15.4105,15.8126,15.9148,15.6965,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_15_eps_0.03137_n1, 11.5224,11.5429,11.5315,11.6349,11.6472,unsat,unsat,unsat,unsat,unsat,14.4599,14.2883,14.213,14.3471,14.3013,unsat,unsat,unsat,unsat,unsat,13.0481,13.2022,13.3811,12.8228,13.3315,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_16_eps_0.03137_n1, 3.2862,3.2882,3.2378,3.2672,3.2574,unsat,unsat,unsat,unsat,unsat,3.4653,3.4072,3.4015,3.5202,3.5309,unsat,unsat,unsat,unsat,unsat,3.4658,3.5094,3.3991,3.4671,3.3527,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_18_eps_0.03137_n1, 3.3207,3.2394,3.2784,3.3164,3.3031,unsat,unsat,unsat,unsat,unsat,3.4562,3.3504,3.4489,3.4953,3.4001,unsat,unsat,unsat,unsat,unsat,3.4242,3.501,3.3859,3.3386,3.3886,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_19_eps_0.03137_n1, 0.8664,0.9391,0.9702,0.8776,0.9718,sat,sat,sat,sat,sat,0.8639,0.9196,0.9323,0.9764,0.9185,sat,sat,sat,sat,sat,0.987,0.9266,0.878,0.9866,0.8806,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_21_eps_0.03137_n1, 3.3604,3.2935,3.3512,3.3065,3.3892,unsat,unsat,unsat,unsat,unsat,3.3903,3.3805,3.359,3.4892,3.3582,unsat,unsat,unsat,unsat,unsat,3.4618,3.3821,3.4808,3.4701,3.3932,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_23_eps_0.03137_n1, 0.8665,0.861,0.9714,0.9548,0.864,sat,sat,sat,sat,sat,0.9547,0.904,0.8854,1.0028,0.9984,sat,sat,sat,sat,sat,1.0024,0.9349,0.9428,0.9387,0.857,sat,sat,sat,sat,sat
