onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
mnist-net_256x2,prop_4_0.05,random,stable,240,sat,19.5,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x2,prop_5_0.05,random,stable,242,sat,8.3,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x2,prop_6_0.05,random,stable,225,sat,25.2,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x2,prop_7_0.05,random,stable,250,unsat,1.6,unsat,14.1,unsat,13.9,unsat,20.4,unsat,22.6,unsat,22.9,unsat,23.7,unsat,24.2,unsat,23.3,unsat,31.9,unsat,43.9
mnist-net_256x2,prop_8_0.05,random,stable,243,sat,2.6,sat,43.3,sat,43.3,sat,93.7,sat,120.6,sat,131.74,sat,139.94,sat,140.69,error,-1,error,-1,error,-1
mnist-net_256x2,prop_9_0.05,random,stable,248,unsat,5.7,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x2,prop_10_0.05,random,stable,242,unsat,14.7,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x2,prop_11_0.05,random,stable,248,unsat,4.9,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x2,prop_12_0.05,random,stable,248,sat,1.0,sat,1.5,sat,1.5,sat,1.5,sat,1.5,sat,1.5,sat,1.5,sat,1.5,sat,1.5,sat,1.5,sat,1.5
mnist-net_256x2,prop_13_0.05,random,stable,251,unsat,1.7,unsat,22.6,unsat,22.5,unsat,49.1,unsat,53.6,unsat,62.42,unsat,66.12,unsat,68.69,unsat,118.31,unsat,135.02,unsat,135.0
mnist-net_256x2,prop_14_0.05,random,stable,246,unsat,5.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_0_0.03,random,stable,230,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_1_0.03,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_2_0.03,random,stable,225,unsat,5.2,error,-1,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_3_0.03,random,stable,239,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_4_0.03,random,stable,223,unsat,5.2,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_5_0.03,random,stable,225,unsat,1.0,unsat,94.81,unsat,95.39,unsat,153.43,unsat,183.55,unsat,195.6,unsat,225.01,unsat,207.11,unsat,257.48,unsat,278.27,unsat,282.03
mnist-net_256x4,prop_6_0.03,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_7_0.03,random,stable,235,unsat,4.9,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_8_0.03,random,stable,227,unsat,39.4,error,-1,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_9_0.03,random,stable,233,unsat,4.9,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_10_0.03,random,stable,235,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_11_0.03,random,stable,232,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_12_0.03,random,stable,240,unsat,4.3,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_13_0.03,random,stable,231,unsat,1.0,unsat,105.52,unsat,106.49,unsat,163.36,unsat,167.89,unsat,211.44,unsat,215.59,unsat,227.97,unsat,285.84,unsat,313.85,timeout,330
mnist-net_256x4,prop_14_0.03,random,stable,233,unsat,1.0,unsat,77.22,unsat,75.94,unsat,121.36,unsat,127.56,unsat,138.27,unsat,172.23,unsat,178.49,unsat,212.35,unsat,239.83,unsat,293.82
mnist-net_256x4,prop_0_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_1_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_2_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_3_0.05,random,stable,223,unsat,17.4,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_4_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_5_0.05,random,stable,201,unsat,242.84,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_6_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_7_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_8_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_9_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_10_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_11_0.05,random,stable,217,unsat,88.23,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_12_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_13_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_14_0.05,random,stable,214,unsat,53.8,error,-1,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_0_0.03,random,stable,217,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_1_0.03,random,stable,SKIPPED,error,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_2_0.03,random,stable,205,unsat,9.6,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_3_0.03,random,stable,227,unsat,1.0,unsat,213.84,unsat,206.32,unsat,290.74,unsat,311.89,unsat,311.84,unsat,303.71,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_4_0.03,random,stable,226,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_5_0.03,random,stable,213,unsat,11.1,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_6_0.03,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_7_0.03,random,stable,231,unsat,41.2,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_8_0.03,random,stable,236,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_9_0.03,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_10_0.03,random,stable,229,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_11_0.03,random,stable,223,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_12_0.03,random,stable,238,unsat,18.7,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_13_0.03,random,stable,228,unsat,9.2,error,-1,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_14_0.03,random,stable,228,unsat,1.0,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_0_0.05,random,stable,SKIPPED,error,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_1_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_2_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_3_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_4_0.05,random,stable,SKIPPED,error,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_5_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_6_0.05,random,stable,SKIPPED,error,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_7_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_8_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_9_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_10_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_11_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_12_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_13_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_14_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
