onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
mnist-net_256x4,prop_7_0.03,random,stable,235,unsat,1.4983,unsat,102.798,unsat,90.1275,unsat,91.041,unsat,92.2292,unsat,96.2533,unsat,88.9065,unsat,88.7087,unsat,87.7177,unsat,97.7596,unsat,89.2309
mnist-net_256x4,prop_8_0.03,random,stable,227,unsat,17.1796,timeout,330,unsat,136.6266,unsat,136.1503,unsat,137.9163,unsat,149.9761,unsat,139.8515,unsat,139.3168,unsat,156.0107,unsat,153.1981,unsat,146.102
mnist-net_256x4,prop_9_0.03,random,stable,233,unsat,1.5101,unsat,137.2417,unsat,124.609,unsat,125.7769,unsat,124.8846,unsat,125.1356,unsat,125.3223,unsat,125.5051,unsat,125.1519,unsat,122.6388,unsat,126.8163
mnist-net_256x4,prop_10_0.03,random,stable,235,unsat,1.5093,unsat,13.844,unsat,13.5847,unsat,13.1131,unsat,13.4304,unsat,13.806,unsat,13.5069,unsat,14.8054,unsat,15.2215,unsat,14.9559,unsat,15.2049
mnist-net_256x4,prop_11_0.03,random,stable,232,unsat,1.503,unsat,6.2519,unsat,6.5834,unsat,6.4566,unsat,6.5032,unsat,6.5121,unsat,6.2845,unsat,6.5081,unsat,6.4778,unsat,6.4696,unsat,6.5185
mnist-net_256x4,prop_12_0.03,random,stable,240,unsat,1.5076,unsat,130.3602,unsat,127.6814,unsat,129.3977,unsat,128.3089,unsat,128.6963,unsat,128.9531,unsat,128.6195,unsat,128.4855,unsat,128.0321,unsat,128.227
mnist-net_256x4,prop_13_0.03,random,stable,231,unsat,1.4761,unsat,4.0919,unsat,4.099,unsat,4.0539,unsat,4.0883,unsat,4.0367,unsat,4.0614,unsat,4.0774,unsat,4.0692,unsat,4.0838,unsat,4.0453
mnist-net_256x4,prop_14_0.03,random,stable,233,unsat,1.7265,unsat,4.0943,unsat,4.1184,unsat,4.1451,unsat,4.0905,unsat,4.1152,unsat,4.0779,unsat,4.0911,unsat,4.0823,unsat,4.0701,unsat,4.1371
mnist-net_256x4,prop_0_0.05,random,stable,211,unsat,65.377,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_1_0.05,random,stable,204,sat,0.626,sat,0.739,sat,0.7233,sat,0.8574,sat,0.7196,sat,0.7487,sat,0.7455,sat,0.7125,sat,0.7287,sat,0.7177,sat,0.7047
mnist-net_256x4,prop_2_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x4,prop_3_0.05,random,stable,223,unsat,10.2099,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,unsat,209.4718
mnist-net_256x4,prop_4_0.05,random,stable,214,unsat,85.1561,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_5_0.05,random,stable,201,unsat,69.8697,unsat,138.84,unsat,135.0071,unsat,135.665,unsat,136.0781,unsat,135.5561,unsat,135.2786,unsat,135.6756,unsat,135.8554,unsat,137.1504,unsat,136.3398
mnist-net_256x4,prop_6_0.05,random,stable,176,sat,0.7344,sat,0.8474,sat,0.8403,sat,0.8952,sat,0.7948,sat,0.8694,sat,0.8039,sat,0.8907,sat,0.7898,sat,0.9208,sat,0.8125
mnist-net_256x4,prop_7_0.05,random,stable,225,unsat,60.2405,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_8_0.05,random,stable,214,sat,0.6549,sat,0.7458,sat,0.735,sat,0.74,sat,0.7344,sat,0.7383,sat,0.7622,sat,0.7588,sat,0.7606,sat,0.7622,sat,0.7576
mnist-net_256x4,prop_9_0.05,random,stable,215,unsat,84.3711,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_10_0.05,random,stable,224,unsat,55.6962,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_11_0.05,random,stable,217,unsat,46.1733,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_12_0.05,random,stable,227,unsat,59.6209,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_13_0.05,random,stable,219,unsat,72.1455,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x4,prop_14_0.05,random,stable,214,unsat,57.086,unsat,153.7056,unsat,148.3652,unsat,149.4003,unsat,152.3122,unsat,152.6665,unsat,153.764,unsat,152.694,unsat,153.6814,unsat,149.3889,unsat,150.3007
mnist-net_256x6,prop_0_0.03,random,stable,217,unsat,1.5257,unsat,8.2506,unsat,8.3396,unsat,8.2367,unsat,8.2047,unsat,8.1863,unsat,8.1833,unsat,8.2745,unsat,8.177,unsat,8.1559,unsat,8.2286
mnist-net_256x6,prop_1_0.03,random,stable,212,unsat,119.9316,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_2_0.03,random,stable,205,unsat,3.9345,timeout,330,unsat,186.3186,unsat,182.9287,unsat,186.7038,unsat,184.6422,unsat,182.2095,unsat,183.6863,unsat,182.8201,unsat,179.6677,unsat,178.8233
mnist-net_256x6,prop_3_0.03,random,stable,227,unsat,1.5827,unsat,4.958,unsat,4.9922,unsat,4.9266,unsat,4.9722,unsat,4.945,unsat,4.9775,unsat,5.0803,unsat,4.9878,unsat,4.9565,unsat,4.9982
mnist-net_256x6,prop_4_0.03,random,stable,226,unsat,1.574,unsat,8.7147,unsat,8.8854,unsat,8.8839,unsat,8.8409,unsat,8.5894,unsat,8.881,unsat,8.9667,unsat,8.888,unsat,8.9208,unsat,8.8876
mnist-net_256x6,prop_5_0.03,random,stable,213,unsat,1.555,unsat,164.8761,unsat,155.791,unsat,152.6006,unsat,154.2059,unsat,152.8803,unsat,155.2133,unsat,155.0726,unsat,155.8617,unsat,155.1641,unsat,154.9142
mnist-net_256x6,prop_6_0.03,random,stable,197,sat,0.6414,sat,0.7265,sat,0.7427,sat,0.7285,sat,0.7352,sat,0.7405,sat,0.724,sat,0.7258,sat,0.7375,sat,0.726,sat,0.7408
mnist-net_256x6,prop_7_0.03,random,stable,231,unsat,46.6223,unsat,213.2264,unsat,208.4155,unsat,206.5683,error,-1,unsat,204.1709,unsat,205.2813,unsat,204.0102,error,-1,error,-1,unsat,202.862
mnist-net_256x6,prop_8_0.03,random,stable,236,unsat,1.8054,unsat,11.2811,unsat,10.9111,unsat,11.2822,unsat,10.9882,unsat,10.9344,unsat,10.9472,unsat,11.0085,unsat,10.8833,unsat,10.9589,unsat,10.9067
mnist-net_256x6,prop_9_0.03,random,stable,228,unsat,81.1011,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_10_0.03,random,stable,229,unsat,1.5851,unsat,8.7663,unsat,8.5611,unsat,8.5546,unsat,8.5294,unsat,8.6423,unsat,8.6083,unsat,8.513,unsat,8.4958,unsat,8.5309,unsat,8.2265
mnist-net_256x6,prop_11_0.03,random,stable,223,unsat,1.5674,unsat,153.2947,unsat,144.502,unsat,143.1968,unsat,143.7033,unsat,143.9628,unsat,143.954,unsat,144.086,unsat,144.3883,unsat,143.8704,unsat,142.1746
mnist-net_256x6,prop_12_0.03,random,stable,238,unsat,4.1679,timeout,330,unsat,215.25,unsat,234.3382,unsat,216.8449,unsat,216.0708,unsat,231.746,unsat,229.0271,unsat,245.3863,unsat,226.2833,unsat,225.3761
mnist-net_256x6,prop_13_0.03,random,stable,228,unsat,1.553,unsat,145.1514,unsat,143.9347,unsat,143.0776,unsat,143.5363,unsat,143.7601,unsat,144.5563,unsat,144.333,unsat,143.5191,unsat,143.1744,unsat,143.6406
mnist-net_256x6,prop_14_0.03,random,stable,228,unsat,1.8074,unsat,206.063,unsat,163.1087,unsat,164.6416,unsat,162.6259,unsat,165.2966,unsat,163.8553,unsat,164.197,unsat,163.9299,unsat,162.7735,unsat,161.6875
mnist-net_256x6,prop_0_0.05,random,stable,197,unsat,106.7093,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_1_0.05,random,stable,189,sat,0.8626,sat,1.1032,timeout,330,timeout,330,sat,1.1096,sat,1.0534,timeout,330,sat,1.0104,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_2_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_3_0.05,random,stable,206,unsat,114.071,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_4_0.05,random,stable,210,unsat,116.6906,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_5_0.05,random,stable,196,unsat,187.7253,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_6_0.05,random,stable,156,sat,0.6684,sat,0.7252,sat,0.7341,sat,0.7202,sat,0.7388,sat,0.7202,sat,0.7252,sat,0.7318,sat,0.728,sat,0.7337,sat,0.7347
mnist-net_256x6,prop_7_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_8_0.05,random,stable,216,unsat,89.7908,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_9_0.05,random,stable,SKIPPED,timeout,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mnist-net_256x6,prop_10_0.05,random,stable,207,unsat,128.6167,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_11_0.05,random,stable,204,unsat,118.2115,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_12_0.05,random,stable,214,unsat,192.1684,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_13_0.05,random,stable,211,unsat,148.596,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
mnist-net_256x6,prop_14_0.05,random,stable,201,unsat,138.9719,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330,timeout,330
