onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
ACASXU_run2a_4_6_batch_2000_converted,prop_4,random,stable,44,unsat,1.5,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_4_7_batch_2000_converted,prop_4,random,stable,46,unsat,1.5,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6
ACASXU_run2a_4_8_batch_2000_converted,prop_4,random,stable,43,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_4_9_batch_2000_converted,prop_4,random,stable,42,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.6
ACASXU_run2a_5_1_batch_2000_converted,prop_4,random,stable,45,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_5_2_batch_2000_converted,prop_4,random,stable,47,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.7
ACASXU_run2a_5_3_batch_2000_converted,prop_4,random,stable,45,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_5_4_batch_2000_converted,prop_4,random,stable,47,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_5_5_batch_2000_converted,prop_4,random,stable,44,unsat,1.5,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6
ACASXU_run2a_5_6_batch_2000_converted,prop_4,random,stable,42,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6
ACASXU_run2a_5_7_batch_2000_converted,prop_4,random,stable,46,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.7
ACASXU_run2a_5_8_batch_2000_converted,prop_4,random,stable,40,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7
ACASXU_run2a_5_9_batch_2000_converted,prop_4,random,stable,42,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.7
ACASXU_run2a_1_1_batch_2000_converted,prop_5,random,stable,38,unsat,1.6,unsat,10.4,unsat,10.3,unsat,10.5,unsat,10.3,unsat,10.8,unsat,11.0,unsat,12.1,unsat,12.4,unsat,14.4,unsat,16.0
ACASXU_run2a_1_1_batch_2000_converted,prop_6,random,stable,24,unsat,1.9,unsat,8.5,unsat,8.4,unsat,9.0,unsat,8.7,unsat,8.9,unsat,8.7,unsat,9.3,unsat,9.9,unsat,10.9,unsat,13.2
ACASXU_run2a_1_9_batch_2000_converted,prop_7,random,stable,2,sat,1.6,sat,42.7,sat,1.8,sat,1.8,sat,1.8,sat,3.0,sat,1.7,sat,1.8,sat,2.7,sat,1.9,sat,98.25
ACASXU_run2a_2_9_batch_2000_converted,prop_8,random,stable,26,sat,1.5,sat,1.8,sat,1.7,sat,1.8,sat,1.8,sat,2.4,sat,1.9,sat,64.43,sat,62.9,sat,1.8,sat,60.56
ACASXU_run2a_3_3_batch_2000_converted,prop_9,random,stable,41,unsat,1.9,unsat,36.5,unsat,38.2,unsat,36.8,unsat,38.3,unsat,42.1,unsat,43.3,unsat,42.5,unsat,52.3,unsat,59.9,unsat,62.13
ACASXU_run2a_4_5_batch_2000_converted,prop_10,random,stable,42,unsat,1.5,unsat,7.0,unsat,6.6,unsat,6.8,unsat,6.7,unsat,6.9,unsat,7.9,unsat,8.9,unsat,10.8,unsat,12.3,unsat,12.8
