onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
ACASXU_run2a_1_1_batch_2000_converted,prop_1,random,stable,32,unsat,2.3582065105438232,unsat,2.4365572929382324,unsat,2.4581844806671143,unsat,2.458289384841919,unsat,2.449000597000122,unsat,2.460526943206787,unsat,2.465578079223633,unsat,2.4439916610717773,unsat,2.4509780406951904,unsat,2.4440691471099854,unsat,2.4416773319244385
ACASXU_run2a_1_2_batch_2000_converted,prop_1,random,stable,24,unsat,2.30904221534729,unsat,2.3985049724578857,unsat,2.438129425048828,unsat,2.3869094848632812,unsat,2.410419464111328,unsat,2.4101431369781494,unsat,2.4104480743408203,unsat,2.4046177864074707,unsat,2.414231538772583,unsat,2.419182300567627,unsat,2.406379222869873
ACASXU_run2a_1_3_batch_2000_converted,prop_1,random,stable,23,unsat,2.3736112117767334,unsat,2.536125659942627,unsat,2.5167150497436523,unsat,2.4643571376800537,unsat,2.513658046722412,unsat,2.539217948913574,unsat,2.511932373046875,unsat,2.5018296241760254,unsat,2.515235662460327,unsat,2.5372486114501953,unsat,2.5170955657958984
ACASXU_run2a_1_4_batch_2000_converted,prop_1,random,stable,26,unsat,2.3715643882751465,unsat,2.489513397216797,unsat,2.4591290950775146,unsat,2.415165424346924,unsat,2.4686856269836426,unsat,2.463042974472046,unsat,2.462761878967285,unsat,2.496464729309082,unsat,2.4602906703948975,unsat,2.4834744930267334,unsat,2.4675064086914062
ACASXU_run2a_1_5_batch_2000_converted,prop_1,random,stable,28,unsat,2.2387712001800537,unsat,2.400001287460327,unsat,2.392226457595825,unsat,2.3381235599517822,unsat,2.379798650741577,unsat,2.390047788619995,unsat,2.407508611679077,unsat,2.409613609313965,unsat,2.413804054260254,unsat,2.4013125896453857,unsat,2.412604808807373
ACASXU_run2a_1_6_batch_2000_converted,prop_1,random,stable,24,unsat,2.3364064693450928,unsat,2.4164867401123047,unsat,2.405958652496338,unsat,2.424760103225708,unsat,2.3893234729766846,unsat,2.4469120502471924,unsat,2.4168310165405273,unsat,2.4137909412384033,unsat,2.4148521423339844,unsat,2.404688596725464,unsat,2.421869993209839
ACASXU_run2a_1_7_batch_2000_converted,prop_1,random,stable,27,unsat,2.2969722747802734,unsat,2.335598945617676,unsat,2.3761909008026123,unsat,2.3448586463928223,unsat,2.3438847064971924,unsat,2.2933406829833984,unsat,2.3513479232788086,unsat,2.3362996578216553,unsat,2.3368113040924072,unsat,2.3535313606262207,unsat,2.3577640056610107
ACASXU_run2a_1_8_batch_2000_converted,prop_1,random,stable,29,unsat,2.239405393600464,unsat,2.29373836517334,unsat,2.3031044006347656,unsat,2.335038185119629,unsat,2.314918279647827,unsat,2.314709186553955,unsat,2.285008192062378,unsat,2.320114850997925,unsat,2.3017518520355225,unsat,2.243300437927246,unsat,2.3126347064971924
ACASXU_run2a_1_9_batch_2000_converted,prop_1,random,stable,25,unsat,2.194766044616699,unsat,2.2351365089416504,unsat,2.248824119567871,unsat,2.2571685314178467,unsat,2.249250650405884,unsat,2.2404563426971436,unsat,2.2559328079223633,unsat,2.2419557571411133,unsat,2.2307307720184326,unsat,2.1893765926361084,unsat,2.1699671745300293
ACASXU_run2a_2_1_batch_2000_converted,prop_1,random,stable,25,unsat,2.3765878677368164,unsat,2.4133472442626953,unsat,2.408917188644409,unsat,2.4487946033477783,unsat,2.4194533824920654,unsat,2.4071154594421387,unsat,2.405055284500122,unsat,2.428076982498169,unsat,2.438793659210205,unsat,2.4348647594451904,unsat,2.356485366821289
