onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
mnist-net_256x2,prop_0_0.03,random,stable,248,unsat,1.3613495826721191,unsat,3.067776918411255,unsat,3.0918171405792236,unsat,3.0429141521453857,unsat,3.104066848754883,unsat,3.0472559928894043,unsat,3.060163736343384,unsat,3.110055446624756,unsat,3.0701780319213867,unsat,3.2342851161956787,unsat,3.1099276542663574
mnist-net_256x2,prop_1_0.03,random,stable,244,sat,0.8233668804168701,sat,0.9366171360015869,sat,0.943213939666748,sat,0.9791638851165771,sat,0.9336352348327637,sat,0.9211220741271973,sat,0.9562430381774902,sat,0.9326307773590088,sat,0.9573051929473877,sat,0.9613196849822998,sat,0.9399540424346924
mnist-net_256x2,prop_2_0.03,random,stable,245,sat,4.157597780227661,sat,7.651594161987305,sat,7.44500994682312,sat,7.499999761581421,sat,7.395536184310913,sat,7.57493257522583,sat,6.865635871887207,sat,7.012502908706665,sat,6.599902629852295,sat,7.153565883636475,sat,7.5855443477630615
mnist-net_256x2,prop_3_0.03,random,stable,252,unsat,1.3732705116271973,unsat,1.529097318649292,unsat,1.4800467491149902,unsat,1.496100664138794,unsat,1.5147418975830078,unsat,1.5317883491516113,unsat,1.5012590885162354,unsat,1.5059375762939453,unsat,1.5092310905456543,unsat,1.5171327590942383,unsat,1.5596585273742676
mnist-net_256x2,prop_4_0.03,random,stable,243,unsat,2.9666662216186523,unsat,3.1749346256256104,unsat,3.2257273197174072,unsat,3.185131311416626,unsat,3.207166910171509,unsat,3.167135715484619,unsat,3.354832172393799,unsat,3.1497433185577393,unsat,3.1957836151123047,unsat,3.186230182647705,unsat,3.181771993637085
mnist-net_256x2,prop_5_0.03,random,stable,245,unsat,1.3650462627410889,unsat,3.232121229171753,unsat,3.216932773590088,unsat,3.2150518894195557,unsat,3.204425096511841,unsat,3.1332223415374756,unsat,3.2204275131225586,unsat,3.1988749504089355,unsat,3.1979994773864746,unsat,3.2410213947296143,unsat,3.4158878326416016
mnist-net_256x2,prop_6_0.03,random,stable,241,unsat,4.594483852386475,unsat,7.190093994140625,unsat,7.221450090408325,unsat,6.998685121536255,unsat,7.066531419754028,unsat,7.103547811508179,unsat,6.817185401916504,unsat,7.22504734992981,unsat,7.173879861831665,unsat,7.146562337875366,unsat,7.389529705047607
mnist-net_256x2,prop_7_0.03,random,stable,251,unsat,1.4804894924163818,unsat,1.6417982578277588,unsat,1.621436595916748,unsat,1.6422929763793945,unsat,1.6112778186798096,unsat,1.5939464569091797,unsat,1.58103346824646,unsat,1.6037731170654297,unsat,1.6094300746917725,unsat,1.6114473342895508,unsat,1.608335256576538
mnist-net_256x2,prop_8_0.03,random,stable,249,unsat,4.803688049316406,unsat,6.082346677780151,unsat,5.89378023147583,unsat,6.005558967590332,unsat,5.901856184005737,unsat,5.90519905090332,unsat,6.332271337509155,unsat,5.882839679718018,unsat,5.769894123077393,unsat,6.107475519180298,unsat,5.985201120376587
mnist-net_256x2,prop_9_0.03,random,stable,251,unsat,1.3883702754974365,unsat,1.5055949687957764,unsat,1.5022504329681396,unsat,1.5109481811523438,unsat,1.5700139999389648,unsat,1.5163650512695312,unsat,1.505500078201294,unsat,1.5217442512512207,unsat,1.5437490940093994,unsat,1.530104160308838,unsat,1.5127596855163574
