onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
mnist-net_256x2,prop_0_0.03,random,stable,248,unsat,1.5651304721832275,unsat,3.166170597076416,unsat,3.1662614345550537,unsat,3.1412527561187744,unsat,3.1490814685821533,unsat,3.1546425819396973,unsat,3.144498586654663,unsat,3.124521255493164,unsat,3.1420202255249023,unsat,3.176666498184204,unsat,3.1405587196350098
mnist-net_256x2,prop_1_0.03,random,stable,244,sat,0.8172485828399658,sat,0.9492137432098389,sat,0.9471862316131592,sat,0.9533591270446777,sat,0.9329221248626709,sat,0.949406623840332,sat,0.9705214500427246,sat,0.9453318119049072,sat,0.9589869976043701,sat,0.9664788246154785,sat,0.9700732231140137
mnist-net_256x2,prop_2_0.03,random,stable,245,sat,4.165401935577393,sat,7.636304140090942,sat,7.371237516403198,sat,7.523730993270874,sat,7.411271333694458,sat,7.4862096309661865,sat,7.493968486785889,sat,7.523919582366943,sat,6.766114234924316,sat,7.37981390953064,sat,7.595582723617554
mnist-net_256x2,prop_3_0.03,random,stable,252,unsat,1.3984103202819824,unsat,1.5157794952392578,unsat,1.5317633152008057,unsat,1.5558016300201416,unsat,1.5463380813598633,unsat,1.5154521465301514,unsat,1.527116298675537,unsat,1.5372123718261719,unsat,1.5618693828582764,unsat,1.5571696758270264,unsat,1.5393435955047607
mnist-net_256x2,prop_4_0.03,random,stable,243,unsat,3.032902717590332,unsat,3.1756200790405273,unsat,3.3812074661254883,unsat,3.1897943019866943,unsat,3.1639223098754883,unsat,3.1763038635253906,unsat,3.182210683822632,unsat,3.1720917224884033,unsat,3.1714110374450684,unsat,3.1763570308685303,unsat,3.1593291759490967
mnist-net_256x2,prop_5_0.03,random,stable,245,unsat,1.3812479972839355,unsat,3.191237211227417,unsat,3.1939151287078857,unsat,3.213806390762329,unsat,3.2124719619750977,unsat,3.194462537765503,unsat,3.2059683799743652,unsat,3.2238473892211914,unsat,3.192643642425537,unsat,3.189716339111328,unsat,3.255070209503174
mnist-net_256x2,prop_6_0.03,random,stable,241,unsat,4.870818138122559,unsat,6.882261037826538,unsat,7.33699893951416,unsat,7.027865171432495,unsat,7.187808513641357,unsat,7.108935117721558,unsat,7.150297403335571,unsat,7.1122729778289795,unsat,7.038291931152344,unsat,7.109354019165039,unsat,7.29644775390625
mnist-net_256x2,prop_7_0.03,random,stable,251,unsat,1.4622623920440674,unsat,1.5991129875183105,unsat,1.6208593845367432,unsat,1.616182565689087,unsat,1.5833680629730225,unsat,1.6075987815856934,unsat,1.6173207759857178,unsat,1.6157207489013672,unsat,1.635828971862793,unsat,1.6296563148498535,unsat,1.6412146091461182
mnist-net_256x2,prop_8_0.03,random,stable,249,unsat,4.556809902191162,unsat,6.976406812667847,unsat,6.003846883773804,unsat,6.185363054275513,unsat,6.171892166137695,unsat,6.2465410232543945,unsat,5.905406475067139,unsat,6.210734128952026,unsat,5.937624454498291,unsat,6.563919544219971,unsat,6.587076425552368
mnist-net_256x2,prop_9_0.03,random,stable,251,unsat,1.3786647319793701,unsat,1.5257837772369385,unsat,1.6764419078826904,unsat,1.536935806274414,unsat,1.5255463123321533,unsat,1.5114021301269531,unsat,1.535670280456543,unsat,1.530914306640625,unsat,1.5422394275665283,unsat,1.5687527656555176,unsat,1.515753984451294
mnist-net_256x2,prop_10_0.03,random,stable,247,unsat,1.4401440620422363,unsat,3.169848680496216,unsat,3.1953067779541016,unsat,3.1424777507781982,unsat,3.16163969039917,unsat,3.165194034576416,unsat,3.142193078994751,unsat,3.1500027179718018,unsat,3.1575331687927246,unsat,3.1624956130981445,unsat,3.1882572174072266
mnist-net_256x2,prop_11_0.03,random,stable,250,unsat,1.400573492050171,unsat,1.511312484741211,unsat,1.5194191932678223,unsat,1.5491673946380615,unsat,1.5028388500213623,unsat,1.5372369289398193,unsat,1.511396884918213,unsat,1.5437674522399902,unsat,1.544175148010254,unsat,1.7009196281433105,unsat,1.5239973068237305
mnist-net_256x2,prop_12_0.03,random,stable,251,sat,0.5151135921478271,sat,0.663693904876709,sat,0.6581897735595703,sat,0.6997470855712891,sat,0.6438114643096924,sat,0.6987407207489014,sat,0.6535425186157227,sat,0.6551167964935303,sat,0.6871953010559082,sat,0.64577317237854,sat,0.6897273063659668
mnist-net_256x2,prop_13_0.03,random,stable,254,unsat,1.3791296482086182,unsat,1.5095539093017578,unsat,1.671828269958496,unsat,1.5377025604248047,unsat,1.544818639755249,unsat,1.5292861461639404,unsat,1.543210744857788,unsat,1.4885830879211426,unsat,1.5240356922149658,unsat,1.5721287727355957,unsat,1.5418636798858643
mnist-net_256x2,prop_14_0.03,random,stable,249,unsat,1.5547304153442383,unsat,1.5259137153625488,unsat,1.5258631706237793,unsat,1.4867095947265625,unsat,1.5338473320007324,unsat,1.532792091369629,unsat,1.542351484298706,unsat,1.5279979705810547,unsat,1.526911973953247,unsat,1.5180866718292236,unsat,1.5240321159362793
mnist-net_256x2,prop_0_0.05,random,stable,241,sat,5.928205966949463,sat,16.940579175949097,sat,16.985392332077026,sat,18.04853367805481,sat,18.17840576171875,sat,25.586517810821533,sat,21.005993127822876,sat,17.38960289955139,sat,21.14848828315735,sat,40.81965494155884,sat,20.071850538253784
mnist-net_256x2,prop_1_0.05,random,stable,236,sat,0.8317697048187256,sat,0.985438346862793,sat,0.963165283203125,sat,0.9379749298095703,sat,0.9600746631622314,sat,0.9750869274139404,sat,0.9583258628845215,sat,0.9654560089111328,sat,0.9673876762390137,sat,0.9716086387634277,sat,0.966773509979248
mnist-net_256x2,prop_2_0.05,random,stable,240,sat,0.8453998565673828,sat,0.9595925807952881,sat,0.9939687252044678,sat,0.9586982727050781,sat,0.9660983085632324,sat,0.9639592170715332,sat,0.9483206272125244,sat,0.9533703327178955,sat,0.9501967430114746,sat,0.9465444087982178,sat,0.9631977081298828
mnist-net_256x2,prop_3_0.05,random,stable,249,unsat,3.0347611904144287,unsat,3.255988359451294,unsat,3.286036968231201,unsat,3.274930000305176,unsat,3.3803911209106445,unsat,3.1928303241729736,unsat,3.2627620697021484,unsat,3.153247833251953,unsat,3.2556369304656982,unsat,3.264798164367676,unsat,3.224466562271118
mnist-net_256x2,prop_4_0.05,random,stable,240,sat,0.8514761924743652,sat,0.9465599060058594,sat,0.9690542221069336,sat,0.9678463935852051,sat,0.9667713642120361,sat,0.9444410800933838,sat,0.9716691970825195,sat,0.9780349731445312,sat,0.9585428237915039,sat,0.9455974102020264,sat,0.9569244384765625
mnist-net_256x2,prop_5_0.05,random,stable,242,sat,0.8444902896881104,sat,0.9517834186553955,sat,0.9680495262145996,sat,0.9706437587738037,sat,0.9405970573425293,sat,0.9469165802001953,sat,0.9474930763244629,sat,0.961961030960083,sat,0.9422857761383057,sat,0.977759838104248,sat,0.9360642433166504
mnist-net_256x2,prop_6_0.05,random,stable,225,sat,0.8462176322937012,sat,0.9545416831970215,sat,0.9865903854370117,sat,0.954157829284668,sat,0.9894616603851318,sat,0.9558329582214355,sat,0.9627780914306641,sat,0.9632079601287842,sat,0.9566454887390137,sat,0.9383275508880615,sat,0.9488046169281006
mnist-net_256x2,prop_7_0.05,random,stable,250,unsat,1.374861240386963,unsat,1.5755698680877686,unsat,1.6845166683197021,unsat,1.530644416809082,unsat,1.5334713459014893,unsat,1.513967514038086,unsat,1.5602445602416992,unsat,1.4915215969085693,unsat,1.5315015316009521,unsat,1.4943957328796387,unsat,1.519444465637207
