onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
ACASXU_run2a_5_2_batch_2000_converted,prop_4,random,stable,47,unsat,0.225,unsat,0.039,unsat,0.038,unsat,2.941,unsat,2.226,unsat,2.193,unsat,1.876,unsat,1.645,unsat,1.464,unsat,1.23,unsat,1.332
ACASXU_run2a_5_3_batch_2000_converted,prop_4,random,stable,45,unsat,0.304,unsat,0.039,unsat,2.852,unsat,3.008,unsat,3.038,unsat,3.37,unsat,2.71,unsat,2.991,unsat,2.715,unsat,2.465,unsat,2.511
ACASXU_run2a_5_4_batch_2000_converted,prop_4,random,stable,47,unsat,0.222,unsat,0.038,unsat,0.969,unsat,1.552,unsat,1.409,unsat,1.138,unsat,1.011,unsat,0.959,unsat,0.748,unsat,0.723,unsat,0.673
ACASXU_run2a_5_5_batch_2000_converted,prop_4,random,stable,44,unsat,0.329,unsat,0.038,unsat,0.039,unsat,1.781,unsat,1.299,unsat,1.251,unsat,0.936,unsat,1.093,unsat,0.882,unsat,0.887,unsat,0.749
ACASXU_run2a_5_6_batch_2000_converted,prop_4,random,stable,42,unsat,0.065,unsat,0.038,unsat,0.355,unsat,1.147,unsat,0.857,unsat,0.8,unsat,0.675,unsat,0.807,unsat,0.772,unsat,0.672,unsat,0.644
ACASXU_run2a_5_7_batch_2000_converted,prop_4,random,stable,46,unsat,0.065,unsat,0.038,unsat,0.144,unsat,0.996,unsat,0.961,unsat,0.719,unsat,0.858,unsat,0.857,unsat,0.513,unsat,0.726,unsat,0.567
ACASXU_run2a_5_8_batch_2000_converted,prop_4,random,stable,40,unsat,0.329,unsat,0.038,unsat,1.387,unsat,1.232,unsat,1.477,unsat,1.598,unsat,1.383,unsat,1.067,unsat,0.881,unsat,1.044,unsat,0.887
ACASXU_run2a_5_9_batch_2000_converted,prop_4,random,stable,42,unsat,0.199,unsat,0.039,unsat,0.039,unsat,0.463,unsat,0.49,unsat,0.49,unsat,0.437,unsat,0.436,unsat,0.406,unsat,0.41,unsat,0.356
ACASXU_run2a_1_1_batch_2000_converted,prop_5,random,stable,SKIPPED,timeout,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACASXU_run2a_1_1_batch_2000_converted,prop_6,random,stable,SKIPPED,timeout,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACASXU_run2a_1_9_batch_2000_converted,prop_7,random,stable,SKIPPED,timeout,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACASXU_run2a_2_9_batch_2000_converted,prop_8,random,stable,SKIPPED,timeout,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACASXU_run2a_3_3_batch_2000_converted,prop_9,random,stable,SKIPPED,timeout,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ACASXU_run2a_4_5_batch_2000_converted,prop_10,random,stable,42,unsat,82.098,unsat,0.038,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150
