onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
NN_rul_small_window_20, monotonicity_CI_shift20_w20, 0.5188,0.5159,0.5903,0.5166,0.5238,sat,sat,sat,sat,sat,0.5499,0.4745,0.4847,0.4856,0.5859,sat,sat,sat,sat,sat,0.5142,0.5237,0.5246,0.4552,0.5099,sat,sat,sat,sat,sat
NN_rul_small_window_20, if_then_5levels_w20, 0.4125,0.4504,0.4962,0.5289,0.4675,sat,sat,sat,sat,sat,0.4396,0.4658,0.5198,0.4633,0.4641,sat,sat,sat,sat,sat,0.47,0.4629,0.4668,0.5497,0.5089,sat,sat,sat,sat,sat
NN_rul_small_window_20, if_then_7levels_w20, ERROR_SKIPPED, LAST RES timeout 1800
NN_rul_small_window_20, if_then_9levels_w20, 25.3988,22.0638,22.1015,22.1187,22.1035,sat,sat,sat,sat,sat,25.3026,25.2962,25.1367,25.3168,25.2379,sat,sat,sat,sat,sat,709.1866,727.6286,0.8126,723.0348,724.9255,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_2perturbations_delta5_epsilon10_w20, 0.5104,0.5649,0.4905,0.503,0.4428,sat,sat,sat,sat,sat,0.5189,0.4744,0.5658,0.4629,0.52,sat,sat,sat,sat,sat,0.5871,0.4912,0.522,0.4928,0.5817,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_2perturbations_delta10_epsilon10_w20, 0.426,0.5071,0.4215,0.4428,0.4258,sat,sat,sat,sat,sat,0.4698,0.5501,0.4408,0.4661,0.5174,sat,sat,sat,sat,sat,0.4269,0.5773,0.5729,0.4875,0.5116,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_2perturbations_delta20_epsilon10_w20, 0.493,0.4713,0.4186,0.5091,0.5588,sat,sat,sat,sat,sat,0.5412,0.5886,0.5947,0.5622,0.5139,sat,sat,sat,sat,sat,0.5892,0.4606,0.5117,0.5525,0.5083,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_2perturbations_delta40_epsilon10_w20, 0.499,0.6186,0.4466,0.467,0.4739,sat,sat,sat,sat,sat,0.4438,0.4868,0.5946,0.4687,0.4703,sat,sat,sat,sat,sat,0.5384,0.4592,0.525,0.4889,0.4882,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_4perturbations_delta5_epsilon10_w20, 2.0413,2.1069,2.0759,2.1043,2.1385,unsat,unsat,unsat,unsat,unsat,2.1103,2.2042,2.1996,2.1074,2.1254,unsat,unsat,unsat,unsat,unsat,2.0891,2.0624,2.1034,2.1846,2.1699,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_20, robustness_4perturbations_delta10_epsilon10_w20, 1.9778,1.8649,1.9015,1.9171,1.9809,unsat,unsat,unsat,unsat,unsat,1.9479,1.9764,2.0822,2.0657,2.0029,unsat,unsat,unsat,unsat,unsat,1.9874,1.9759,2.0476,1.9101,1.957,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_20, robustness_4perturbations_delta20_epsilon10_w20, 1.9861,1.9483,1.891,1.9162,1.9729,unsat,unsat,unsat,unsat,unsat,1.9757,2.0678,2.0464,1.9494,1.9418,unsat,unsat,unsat,unsat,unsat,2.0563,1.9275,2.0435,2.0402,1.9471,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_20, robustness_4perturbations_delta40_epsilon10_w20, 0.5897,0.4515,0.528,0.4935,0.5824,sat,sat,sat,sat,sat,0.483,0.4692,0.424,0.5778,0.514,sat,sat,sat,sat,sat,0.5913,0.618,0.4401,0.4961,0.4091,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_8perturbations_delta5_epsilon10_w20, 0.5481,0.5307,0.4556,0.5245,0.4698,sat,sat,sat,sat,sat,0.4349,0.5323,0.5949,0.4987,0.5204,sat,sat,sat,sat,sat,0.5249,0.4249,0.4734,0.507,0.6031,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_8perturbations_delta10_epsilon10_w20, 0.5253,0.5314,0.4135,0.5432,0.578,sat,sat,sat,sat,sat,0.4673,0.5883,0.4808,0.5321,0.4859,sat,sat,sat,sat,sat,0.5284,0.5135,0.5636,0.6025,0.4755,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_8perturbations_delta20_epsilon10_w20, 1.9419,1.9036,1.883,1.9816,1.8696,unsat,unsat,unsat,unsat,unsat,1.9586,2.0353,1.9877,2.0531,2.0542,unsat,unsat,unsat,unsat,unsat,1.9882,2.064,2.0525,1.987,2.0996,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_20, robustness_8perturbations_delta40_epsilon10_w20, 0.4994,0.4462,0.4672,0.5136,0.5205,sat,sat,sat,sat,sat,0.5167,0.5241,0.4368,0.525,0.4799,sat,sat,sat,sat,sat,0.4361,0.4819,0.455,0.5178,0.5847,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_16perturbations_delta5_epsilon10_w20, 0.4256,0.451,0.5698,0.4583,0.5382,sat,sat,sat,sat,sat,0.4533,0.5178,0.5644,0.5236,0.4751,sat,sat,sat,sat,sat,0.5429,0.4263,0.4275,0.463,0.5125,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_16perturbations_delta10_epsilon10_w20, 0.8253,0.819,0.816,0.9017,0.9042,sat,sat,sat,sat,sat,0.8285,0.8879,0.8178,0.891,0.8142,sat,sat,sat,sat,sat,0.6,0.8601,0.8241,0.904,0.8883,sat,sat,sat,sat,sat
NN_rul_full_window_20, robustness_16perturbations_delta20_epsilon10_w20, 1.9682,2.0415,2.0664,2.0244,1.9832,unsat,unsat,unsat,unsat,unsat,1.9836,1.9596,1.9729,2.0749,2.0488,unsat,unsat,unsat,unsat,unsat,2.0505,2.0555,2.0363,2.0483,1.9656,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_20, robustness_16perturbations_delta40_epsilon10_w20, 0.5419,0.5494,0.5254,0.4722,0.5222,sat,sat,sat,sat,sat,0.5964,0.6076,0.4368,0.5839,0.4747,sat,sat,sat,sat,sat,0.5811,0.536,0.5389,0.4468,0.4594,sat,sat,sat,sat,sat
NN_rul_full_window_20, monotonicity_CI_shift5_w20, 0.4218,0.5055,0.4931,0.525,0.4531,sat,sat,sat,sat,sat,0.5287,0.5149,0.4671,0.4689,0.4738,sat,sat,sat,sat,sat,0.4718,0.4816,0.4263,0.6001,0.4972,sat,sat,sat,sat,sat
NN_rul_full_window_20, monotonicity_CI_shift10_w20, 2.117,2.1753,2.0943,2.1805,2.1651,unsat,unsat,unsat,unsat,unsat,2.1932,2.114,2.1324,2.1183,2.1042,unsat,unsat,unsat,unsat,unsat,2.1067,2.0951,2.1994,2.0833,2.1573,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_20, monotonicity_CI_shift20_w20, 0.4343,0.4598,0.5565,0.4533,0.5577,sat,sat,sat,sat,sat,0.6088,0.5652,0.5712,0.4525,0.5261,sat,sat,sat,sat,sat,0.5324,0.4349,0.5827,0.4945,0.436,sat,sat,sat,sat,sat
NN_rul_full_window_20, if_then_7levels_w20, ERROR_SKIPPED, LAST RES timeout 1800
NN_rul_full_window_20, if_then_9levels_w20, 0.8035,0.8939,0.7542,10.5151,0.9105,sat,sat,sat,sat,sat,0.8896,0.8458,0.8048,0.8275,0.8065,sat,sat,sat,sat,sat,0.8902,0.8127,0.8813,0.8117,0.8919,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_2perturbations_delta5_epsilon10_w40, 0.4954,0.5385,0.4682,0.4247,0.461,sat,sat,sat,sat,sat,0.4967,0.4729,0.4722,0.5621,0.4707,sat,sat,sat,sat,sat,0.5999,0.4735,0.5233,0.5423,0.4766,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_2perturbations_delta10_epsilon10_w40, 0.5352,0.4586,0.5339,0.5532,0.4719,sat,sat,sat,sat,sat,0.522,0.5526,0.5001,0.4824,0.5286,sat,sat,sat,sat,sat,0.4682,0.4921,0.5575,0.4891,0.5491,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_2perturbations_delta20_epsilon10_w40, 0.4679,0.4601,0.5327,0.4888,0.4212,sat,sat,sat,sat,sat,0.4836,0.4731,0.4763,0.4743,0.4744,sat,sat,sat,sat,sat,0.5296,0.4757,0.537,0.5308,0.4563,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_2perturbations_delta40_epsilon10_w40, 2.728,2.652,2.7393,2.6995,2.6609,unsat,unsat,unsat,unsat,unsat,-1,-1,2.8834,2.8185,-1,error,error,unsat,unsat,error,2.7412,2.787,2.7027,2.7682,2.801,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_40, robustness_4perturbations_delta5_epsilon10_w40, 2.6435,2.5762,2.4635,2.4719,2.5056,unsat,unsat,unsat,unsat,unsat,2.5525,2.6289,2.5797,2.6286,2.6794,unsat,unsat,unsat,unsat,unsat,2.5963,2.5981,2.6156,2.6107,2.5443,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_40, robustness_4perturbations_delta10_epsilon10_w40, 0.5485,0.4388,0.5446,0.4897,0.5608,sat,sat,sat,sat,sat,0.4868,0.5577,0.434,0.4796,0.5663,sat,sat,sat,sat,sat,0.5118,0.5194,0.4449,0.4796,0.5862,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_4perturbations_delta20_epsilon10_w40, 0.46,0.5043,0.4717,0.4999,0.5373,sat,sat,sat,sat,sat,0.4693,0.5885,0.5297,0.4768,0.4914,sat,sat,sat,sat,sat,0.4684,0.4807,0.4634,0.5284,0.5499,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_4perturbations_delta40_epsilon10_w40, 0.4673,0.5211,0.4643,0.4839,0.5283,sat,sat,sat,sat,sat,0.49,0.5784,0.4746,0.5472,0.4669,sat,sat,sat,sat,sat,0.5355,0.4515,0.5323,0.5694,0.5005,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_8perturbations_delta5_epsilon10_w40, 0.4695,0.4873,0.4551,0.5853,0.5114,sat,sat,sat,sat,sat,0.4964,0.516,0.4687,0.6034,0.4615,sat,sat,sat,sat,sat,0.5286,0.5346,0.4887,0.5454,0.4447,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_8perturbations_delta10_epsilon10_w40, 0.5581,0.4875,0.4623,0.5235,0.4764,sat,sat,sat,sat,sat,0.5537,0.4651,0.4886,0.5578,0.5316,sat,sat,sat,sat,sat,0.5341,0.4892,0.473,0.4902,0.4651,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_8perturbations_delta20_epsilon10_w40, 2.3162,2.3223,2.483,2.3186,2.442,unsat,unsat,unsat,unsat,unsat,2.4977,2.5275,2.3532,2.4335,2.4197,unsat,unsat,unsat,unsat,unsat,2.5486,2.3379,2.5814,2.6096,2.4241,unsat,unsat,unsat,unsat,unsat
NN_rul_full_window_40, robustness_8perturbations_delta40_epsilon10_w40, 0.4265,0.5332,0.5356,0.509,0.5356,sat,sat,sat,sat,sat,0.5114,0.4874,0.5308,0.4621,0.5848,sat,sat,sat,sat,sat,0.4875,0.5284,0.4665,0.4827,0.4573,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_16perturbations_delta5_epsilon10_w40, 0.4624,0.5337,0.4706,0.4753,0.5756,sat,sat,sat,sat,sat,0.538,0.5564,0.4879,0.481,0.4946,sat,sat,sat,sat,sat,0.5358,0.541,0.4743,0.4817,0.5187,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_16perturbations_delta10_epsilon10_w40, 0.4785,0.5323,0.5226,0.4599,0.5456,sat,sat,sat,sat,sat,0.4786,0.523,0.5338,0.4671,0.5286,sat,sat,sat,sat,sat,0.4991,0.5647,0.4664,0.5382,0.486,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_16perturbations_delta20_epsilon10_w40, 0.4455,0.4404,0.5212,0.5466,0.4681,sat,sat,sat,sat,sat,0.507,0.4686,0.4473,0.5322,0.4748,sat,sat,sat,sat,sat,0.4876,0.451,0.482,0.446,0.4411,sat,sat,sat,sat,sat
NN_rul_full_window_40, robustness_16perturbations_delta40_epsilon10_w40, 0.5262,0.4764,0.5543,0.4595,0.4865,sat,sat,sat,sat,sat,0.7843,0.8589,0.8085,0.5683,0.9089,sat,sat,sat,sat,sat,0.8875,0.9457,0.8145,0.4782,0.5887,sat,sat,sat,sat,sat
NN_rul_full_window_40, monotonicity_CI_shift5_w40, 0.4723,0.522,0.5689,0.4728,0.4678,sat,sat,sat,sat,sat,0.529,0.4696,0.5423,0.5194,0.4656,sat,sat,sat,sat,sat,0.5265,0.4782,0.5382,0.5184,0.4362,sat,sat,sat,sat,sat
NN_rul_full_window_40, monotonicity_CI_shift10_w40, 0.4333,0.4739,0.484,0.4704,0.5386,sat,sat,sat,sat,sat,0.433,0.4957,0.507,0.5349,0.5062,sat,sat,sat,sat,sat,0.5306,0.5229,0.5013,0.5282,0.4652,sat,sat,sat,sat,sat
NN_rul_full_window_40, monotonicity_CI_shift20_w40, 2.5667,2.4651,2.4686,2.5553,2.5998,unsat,unsat,unsat,unsat,unsat,-1,-1,-1,-1,-1,error,error,error,error,error,2.5518,2.6216,2.6302,2.6442,2.6152,unsat,unsat,unsat,unsat,unsat
