onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,splitted_r,splitted_t,baseline_r,baseline_t
tllBench_n=2_N=M=8_m=1_instance_0_0_converted,property_N=8_0,random,stable,34,unsat,3.8836,unsat,3.9818,unsat,3.903
tllBench_n=2_N=M=8_m=1_instance_0_1_converted,property_N=8_1,random,stable,38,unsat,3.9487,unsat,3.9657,unsat,3.9733
tllBench_n=2_N=M=8_m=1_instance_0_2_converted,property_N=8_2,random,stable,32,sat,0.2336,sat,0.2378,sat,0.2371
tllBench_n=2_N=M=8_m=1_instance_0_3_converted,property_N=8_3,random,stable,42,unsat,3.9032,unsat,3.9856,unsat,3.8919
tllBench_n=2_N=M=16_m=1_instance_1_0_converted,property_N=16_0,random,stable,138,sat,0.2415,sat,0.3467,sat,0.3354
tllBench_n=2_N=M=16_m=1_instance_1_1_converted,property_N=16_1,random,stable,192,sat,0.2607,sat,0.3446,sat,0.3614
tllBench_n=2_N=M=16_m=1_instance_1_2_converted,property_N=16_2,random,stable,144,sat,0.2484,sat,0.3324,sat,0.3272
tllBench_n=2_N=M=16_m=1_instance_1_3_converted,property_N=16_3,random,stable,152,sat,0.2528,sat,0.3423,sat,0.3443
tllBench_n=2_N=M=24_m=1_instance_2_0_converted,property_N=24_0,random,stable,274,sat,0.2904,sat,0.6938,sat,0.6807
tllBench_n=2_N=M=24_m=1_instance_2_1_converted,property_N=24_1,random,stable,364,unsat,4.3503,unsat,4.8371,unsat,4.8782
tllBench_n=2_N=M=24_m=1_instance_2_2_converted,property_N=24_2,random,stable,326,unsat,4.38,unsat,4.761,unsat,4.7781
tllBench_n=2_N=M=24_m=1_instance_2_3_converted,property_N=24_3,random,stable,372,unsat,4.4056,unsat,5.0645,unsat,4.9851
tllBench_n=2_N=M=32_m=1_instance_3_0_converted,property_N=32_0,random,stable,696,sat,0.3339,sat,1.7568,sat,1.7284
tllBench_n=2_N=M=32_m=1_instance_3_1_converted,property_N=32_1,random,stable,754,unsat,4.4517,unsat,5.9682,unsat,6.0197
tllBench_n=2_N=M=32_m=1_instance_3_2_converted,property_N=32_2,random,stable,538,unsat,4.3382,unsat,5.7481,unsat,5.7458
tllBench_n=2_N=M=32_m=1_instance_3_3_converted,property_N=32_3,random,stable,566,sat,0.3544,sat,1.6749,sat,1.6829
tllBench_n=2_N=M=40_m=1_instance_4_0_converted,property_N=40_0,random,stable,1378,sat,0.5013,sat,4.0641,sat,4.0568
tllBench_n=2_N=M=40_m=1_instance_4_1_converted,property_N=40_1,random,stable,904,unsat,4.9637,unsat,8.765,unsat,8.7398
tllBench_n=2_N=M=40_m=1_instance_4_2_converted,property_N=40_2,random,stable,898,unsat,5.52,unsat,10.1648,unsat,10.135
tllBench_n=2_N=M=40_m=1_instance_4_3_converted,property_N=40_3,random,stable,820,unsat,5.0768,unsat,8.9546,unsat,8.9486
tllBench_n=2_N=M=48_m=1_instance_5_0_converted,property_N=48_0,random,stable,1336,sat,0.7108,sat,7.262,sat,7.2416
tllBench_n=2_N=M=48_m=1_instance_5_1_converted,property_N=48_1,random,stable,1280,sat,0.7041,sat,7.1562,sat,7.2709
tllBench_n=2_N=M=48_m=1_instance_5_2_converted,property_N=48_2,random,stable,1752,unsat,5.7063,unsat,14.2675,unsat,14.2418
tllBench_n=2_N=M=48_m=1_instance_5_3_converted,property_N=48_3,random,stable,1334,sat,0.725,sat,7.2179,sat,7.2288
tllBench_n=2_N=M=56_m=1_instance_6_0_converted,property_N=56_0,random,stable,2122,unsat,7.4052,unsat,23.1245,unsat,23.3694
tllBench_n=2_N=M=56_m=1_instance_6_1_converted,property_N=56_1,random,stable,1778,sat,1.1257,sat,13.1421,sat,13.1258
tllBench_n=2_N=M=56_m=1_instance_6_2_converted,property_N=56_2,random,stable,1744,sat,1.1178,sat,13.1677,sat,12.9983
tllBench_n=2_N=M=56_m=1_instance_6_3_converted,property_N=56_3,random,stable,2056,sat,1.1372,sat,13.5292,sat,13.5166
tllBench_n=2_N=M=64_m=1_instance_7_0_converted,property_N=64_0,random,stable,2332,unsat,7.631,unsat,31.824,unsat,32.191
tllBench_n=2_N=M=64_m=1_instance_7_1_converted,property_N=64_1,random,stable,2332,sat,1.7855,sat,22.484,sat,22.7328
tllBench_n=2_N=M=64_m=1_instance_7_2_converted,property_N=64_2,random,stable,2606,sat,1.8799,sat,23.0091,sat,22.946
tllBench_n=2_N=M=64_m=1_instance_7_3_converted,property_N=64_3,random,stable,2284,unsat,7.6408,unsat,31.7827,unsat,31.5317
