onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
vdp, vdp_10, 1.4146785736083984,1.355496883392334,1.3091228008270264,1.344937801361084,1.4164786338806152,unsat,unsat,unsat,unsat,unsat,1.473306655883789,1.4581961631774902,1.457528829574585,1.4638395309448242,1.4575855731964111,unsat,unsat,unsat,unsat,unsat,1.4442956447601318,1.4648914337158203,1.4404993057250977,1.4169082641601562,1.4780995845794678,unsat,unsat,unsat,unsat,unsat
vdp, vdp_11, 1.2865676879882812,1.3350982666015625,1.350064754486084,1.3227787017822266,1.3141071796417236,unsat,unsat,unsat,unsat,unsat,1.3721866607666016,1.3541290760040283,1.3584275245666504,1.446988582611084,1.3733577728271484,unsat,unsat,unsat,unsat,unsat,1.3200616836547852,1.3502519130706787,1.3285586833953857,1.3356025218963623,1.3695859909057617,unsat,unsat,unsat,unsat,unsat
robot, robot_0, 3.9659643173217773,4.007319211959839,3.83233380317688,3.902921438217163,3.95176362991333,sat,sat,sat,sat,sat,4.204169988632202,3.9781999588012695,4.047191381454468,4.208519697189331,4.10822319984436,sat,sat,sat,sat,sat,4.129173517227173,4.084579229354858,3.9834110736846924,4.168138027191162,3.86908221244812,sat,sat,sat,sat,sat
robot, robot_1, 2.9439806938171387,2.8451859951019287,2.8424108028411865,2.942824125289917,3.0569186210632324,sat,sat,sat,sat,sat,2.091191530227661,1.5116817951202393,1.3573744297027588,1.801220178604126,1.4281888008117676,sat,sat,sat,sat,sat,1.7765140533447266,1.797764539718628,1.8089017868041992,1.8440358638763428,1.802069902420044,sat,sat,sat,sat,sat
robot, robot_2, 1.2745370864868164,1.2939276695251465,1.2564911842346191,1.2218139171600342,1.207956075668335,sat,sat,sat,sat,sat,1.3847849369049072,1.3108699321746826,1.3386223316192627,1.286407709121704,1.3908605575561523,sat,sat,sat,sat,sat,1.3677408695220947,1.4489235877990723,1.3554322719573975,1.3914384841918945,1.3847107887268066,sat,sat,sat,sat,sat
robot, robot_3, 1.8669638633728027,1.9055094718933105,1.8708009719848633,1.824202060699463,1.8928310871124268,unsat,unsat,unsat,unsat,unsat,1.8645164966583252,1.8887381553649902,1.840308666229248,1.9267501831054688,1.8593623638153076,unsat,unsat,unsat,unsat,unsat,1.8533437252044678,1.97670316696167,1.8858489990234375,1.8684120178222656,1.8618786334991455,unsat,unsat,unsat,unsat,unsat
robot, robot_4, 2.3238863945007324,2.236644744873047,2.2948646545410156,2.2806894779205322,2.343701124191284,sat,sat,sat,sat,sat,2.540621042251587,2.432575225830078,2.2779717445373535,2.3776819705963135,2.3288609981536865,sat,sat,sat,sat,sat,2.4264471530914307,2.2443408966064453,2.450143814086914,2.394317626953125,2.4573333263397217,sat,sat,sat,sat,sat
robot, robot_5, 1.716982126235962,1.7813172340393066,1.7252192497253418,1.7592699527740479,1.7815709114074707,unsat,unsat,unsat,unsat,unsat,1.7801904678344727,1.734501600265503,1.7246670722961426,1.8165020942687988,1.8124148845672607,unsat,unsat,unsat,unsat,unsat,1.751492977142334,1.9033911228179932,1.72355318069458,1.7835047245025635,1.7369227409362793,unsat,unsat,unsat,unsat,unsat
robot, robot_6, 1.759772777557373,1.7200384140014648,1.7819318771362305,1.686978816986084,1.6572275161743164,unsat,unsat,unsat,unsat,unsat,1.6916625499725342,1.7145411968231201,1.8039839267730713,1.7494349479675293,1.6759812831878662,unsat,unsat,unsat,unsat,unsat,1.7580199241638184,1.8301551342010498,1.690232276916504,1.7204463481903076,1.7918570041656494,unsat,unsat,unsat,unsat,unsat
robot, robot_7, 1.7425551414489746,1.7264742851257324,1.7459263801574707,1.739781141281128,1.7185237407684326,unsat,unsat,unsat,unsat,unsat,1.765552282333374,1.7429795265197754,1.828808307647705,1.6822004318237305,1.7977871894836426,unsat,unsat,unsat,unsat,unsat,1.7103259563446045,1.8031461238861084,1.7112360000610352,1.7690751552581787,1.7004754543304443,unsat,unsat,unsat,unsat,unsat
