onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,splitted_r,splitted_t,baseline_r,baseline_t
ACASXU_run2a_1_1_batch_2000_converted,prop_1,random,stable+,10,unsat,4.2705,unsat,4.6033,unsat,4.6655
ACASXU_run2a_1_2_batch_2000_converted,prop_1,random,stable+,5,unsat,4.0334,unsat,8.7598,unsat,4.2034
ACASXU_run2a_1_3_batch_2000_converted,prop_1,random,stable+,9,unsat,8.8375,unsat,13.347,unsat,9.8579
ACASXU_run2a_1_4_batch_2000_converted,prop_1,random,stable+,11,unsat,8.4636,unsat,10.2356,unsat,9.5935
ACASXU_run2a_1_5_batch_2000_converted,prop_1,random,stable+,15,unsat,4.0487,unsat,7.7402,unsat,4.213
ACASXU_run2a_1_6_batch_2000_converted,prop_1,random,stable+,9,unsat,4.0861,unsat,4.1254,unsat,4.0662
ACASXU_run2a_1_7_batch_2000_converted,prop_1,random,stable+,13,unsat,3.8575,unsat,4.0459,unsat,3.9772
ACASXU_run2a_1_8_batch_2000_converted,prop_1,random,stable+,11,unsat,3.933,unsat,4.0763,unsat,3.9326
ACASXU_run2a_1_9_batch_2000_converted,prop_1,random,stable+,12,unsat,3.8046,unsat,3.876,unsat,3.915
ACASXU_run2a_2_1_batch_2000_converted,prop_1,random,stable+,6,unsat,4.0906,unsat,5.0981,unsat,4.2964
ACASXU_run2a_2_2_batch_2000_converted,prop_1,random,stable+,3,unsat,8.5505,unsat,9.1092,unsat,9.0729
ACASXU_run2a_2_3_batch_2000_converted,prop_1,random,stable+,5,unsat,8.8345,unsat,10.0706,unsat,9.4619
ACASXU_run2a_2_4_batch_2000_converted,prop_1,random,stable+,8,unsat,6.5301,unsat,9.5991,unsat,9.0677
ACASXU_run2a_2_5_batch_2000_converted,prop_1,random,stable+,11,unsat,6.2221,unsat,11.1566,unsat,9.4113
ACASXU_run2a_2_6_batch_2000_converted,prop_1,random,stable+,SPLIT_FAILED,unsat,8.7827,-1,-1,-1,-1, 
ACASXU_run2a_2_7_batch_2000_converted,prop_1,random,stable+,SPLIT_FAILED,unsat,10.0051,-1,-1,-1,-1, 
ACASXU_run2a_2_8_batch_2000_converted,prop_1,random,stable+,SPLIT_FAILED,unsat,11.2759,-1,-1,-1,-1, 
