onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,splitted_r,splitted_t,baseline_r,baseline_t
ACASXU_run2a_1_1_batch_2000_converted,prop_1,random,stable-,22,unsat,4.1621,unsat,4.5974,unsat,4.652
ACASXU_run2a_1_2_batch_2000_converted,prop_1,random,stable-,19,unsat,4.0334,unsat,4.2052,unsat,4.2153
ACASXU_run2a_1_3_batch_2000_converted,prop_1,random,stable-,14,unsat,8.9288,unsat,9.6789,unsat,10.2086
ACASXU_run2a_1_4_batch_2000_converted,prop_1,random,stable-,15,unsat,8.5,unsat,9.3665,unsat,9.3506
ACASXU_run2a_1_5_batch_2000_converted,prop_1,random,stable-,13,unsat,4.0315,unsat,4.2309,unsat,4.2397
ACASXU_run2a_1_6_batch_2000_converted,prop_1,random,stable-,15,unsat,4.026,unsat,4.1818,unsat,4.1419
ACASXU_run2a_1_7_batch_2000_converted,prop_1,random,stable-,14,unsat,3.9391,unsat,3.9703,unsat,3.9786
ACASXU_run2a_1_8_batch_2000_converted,prop_1,random,stable-,18,unsat,3.9047,unsat,3.9771,unsat,3.9888
ACASXU_run2a_1_9_batch_2000_converted,prop_1,random,stable-,13,unsat,3.8199,unsat,3.9457,unsat,3.9155
ACASXU_run2a_2_1_batch_2000_converted,prop_1,random,stable-,19,unsat,3.9941,unsat,4.3287,unsat,4.3375
ACASXU_run2a_2_2_batch_2000_converted,prop_1,random,stable-,20,unsat,8.4296,unsat,9.1055,unsat,9.24
ACASXU_run2a_2_3_batch_2000_converted,prop_1,random,stable-,24,unsat,8.5728,unsat,9.3645,unsat,9.4022
ACASXU_run2a_2_4_batch_2000_converted,prop_1,random,stable-,22,unsat,6.6289,unsat,8.8093,unsat,8.8489
ACASXU_run2a_2_5_batch_2000_converted,prop_1,random,stable-,12,unsat,6.3414,unsat,9.147,unsat,9.3591
ACASXU_run2a_2_6_batch_2000_converted,prop_1,random,stable-,13,unsat,8.9225,unsat,9.4472,unsat,9.2139
ACASXU_run2a_2_7_batch_2000_converted,prop_1,random,stable-,8,unsat,10.1835,unsat,11.9134,unsat,11.4345
ACASXU_run2a_2_8_batch_2000_converted,prop_1,random,stable-,8,unsat,11.0915,unsat,21.7105,unsat,21.7943
ACASXU_run2a_2_9_batch_2000_converted,prop_1,random,stable-,8,unsat,11.6959,unsat,13.3162,unsat,13.2833
ACASXU_run2a_3_1_batch_2000_converted,prop_1,random,stable-,29,unsat,4.0441,unsat,4.4282,unsat,4.4849
ACASXU_run2a_3_2_batch_2000_converted,prop_1,random,stable-,22,unsat,8.8122,unsat,9.429,unsat,9.3152
ACASXU_run2a_3_3_batch_2000_converted,prop_1,random,stable-,20,unsat,4.3658,unsat,4.5622,unsat,4.4912
ACASXU_run2a_3_4_batch_2000_converted,prop_1,random,stable-,21,unsat,5.799,unsat,8.9531,unsat,9.0721
ACASXU_run2a_3_5_batch_2000_converted,prop_1,random,stable-,18,unsat,5.3134,unsat,9.5259,unsat,9.8501
ACASXU_run2a_3_6_batch_2000_converted,prop_1,random,stable-,12,unsat,10.0771,unsat,12.9579,unsat,13.1358
ACASXU_run2a_3_7_batch_2000_converted,prop_1,random,stable-,7,unsat,9.9043,unsat,10.9945,unsat,11.0268
