onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,splitted_r,splitted_t,baseline_r,baseline_t
ACASXU_run2a_1_1_batch_2000_converted,prop_1,random,unstable,18,unsat,4.2307,unsat,4.3442,unsat,4.6778
ACASXU_run2a_1_2_batch_2000_converted,prop_1,random,unstable,26,unsat,4.0308,unsat,4.6777,unsat,4.1757
ACASXU_run2a_1_3_batch_2000_converted,prop_1,random,unstable,27,unsat,8.7754,unsat,9.3004,unsat,9.4951
ACASXU_run2a_1_4_batch_2000_converted,prop_1,random,unstable,24,unsat,8.685,unsat,10.0782,unsat,9.2453
ACASXU_run2a_1_5_batch_2000_converted,prop_1,random,unstable,22,unsat,3.9888,unsat,4.0907,unsat,4.1757
ACASXU_run2a_1_6_batch_2000_converted,prop_1,random,unstable,26,unsat,4.0036,unsat,4.1821,unsat,4.1183
ACASXU_run2a_1_7_batch_2000_converted,prop_1,random,unstable,23,unsat,3.8905,unsat,3.9396,unsat,3.9375
ACASXU_run2a_1_8_batch_2000_converted,prop_1,random,unstable,21,unsat,3.9126,unsat,3.975,unsat,3.9243
ACASXU_run2a_1_9_batch_2000_converted,prop_1,random,unstable,25,unsat,3.7302,unsat,3.8216,unsat,3.8381
ACASXU_run2a_2_1_batch_2000_converted,prop_1,random,unstable,25,unsat,4.0676,unsat,4.8078,unsat,4.3055
ACASXU_run2a_2_2_batch_2000_converted,prop_1,random,unstable,27,unsat,8.6711,unsat,9.492,unsat,9.3849
ACASXU_run2a_2_3_batch_2000_converted,prop_1,random,unstable,21,unsat,8.3923,unsat,10.2363,unsat,9.4234
ACASXU_run2a_2_4_batch_2000_converted,prop_1,random,unstable,20,unsat,6.4643,unsat,9.2377,unsat,9.0633
ACASXU_run2a_2_5_batch_2000_converted,prop_1,random,unstable,27,unsat,6.4052,unsat,11.9798,unsat,9.2444
ACASXU_run2a_2_6_batch_2000_converted,prop_1,random,unstable,31,unsat,8.936,unsat,10.2968,unsat,9.2836
ACASXU_run2a_2_7_batch_2000_converted,prop_1,random,unstable,35,unsat,10.2891,unsat,11.5502,unsat,11.9019
ACASXU_run2a_2_8_batch_2000_converted,prop_1,random,unstable,37,unsat,11.3114,unsat,17.7766,unsat,21.8781
