onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,splitted_r,splitted_t,baseline_r,baseline_t
ACASXU_run2a_1_1_batch_2000_converted,prop_1,reluS+,unstable,18,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_2_batch_2000_converted,prop_1,reluS+,unstable,26,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_1_3_batch_2000_converted,prop_1,reluS+,unstable,27,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_1_4_batch_2000_converted,prop_1,reluS+,unstable,24,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_1_5_batch_2000_converted,prop_1,reluS+,unstable,22,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_1_6_batch_2000_converted,prop_1,reluS+,unstable,26,unsat,1.6,unsat,1.8,unsat,1.8
ACASXU_run2a_1_7_batch_2000_converted,prop_1,reluS+,unstable,23,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_1_8_batch_2000_converted,prop_1,reluS+,unstable,21,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_1_9_batch_2000_converted,prop_1,reluS+,unstable,25,unsat,1.5,unsat,1.7,unsat,1.6
ACASXU_run2a_2_1_batch_2000_converted,prop_1,reluS+,unstable,25,unsat,1.5,unsat,121.18,unsat,1.7
ACASXU_run2a_2_2_batch_2000_converted,prop_1,reluS+,unstable,27,unsat,1.7,unsat,62.25,unsat,1.9
ACASXU_run2a_2_3_batch_2000_converted,prop_1,reluS+,unstable,21,unsat,1.6,unsat,1.8,unsat,1.7
ACASXU_run2a_2_4_batch_2000_converted,prop_1,reluS+,unstable,20,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_2_5_batch_2000_converted,prop_1,reluS+,unstable,27,unsat,1.6,unsat,2.4,unsat,1.9
ACASXU_run2a_2_6_batch_2000_converted,prop_1,reluS+,unstable,31,unsat,1.6,unsat,120.76,unsat,1.8
ACASXU_run2a_2_7_batch_2000_converted,prop_1,reluS+,unstable,35,unsat,1.7,timeout,150,unsat,1.9
ACASXU_run2a_2_8_batch_2000_converted,prop_1,reluS+,unstable,37,unsat,1.7,unsat,2.7,unsat,2.1
ACASXU_run2a_2_9_batch_2000_converted,prop_1,reluS+,unstable,39,unsat,1.8,error,-1,unsat,2.4
ACASXU_run2a_3_1_batch_2000_converted,prop_1,reluS+,unstable,18,unsat,1.6,unsat,1.8,unsat,1.7
ACASXU_run2a_3_2_batch_2000_converted,prop_1,reluS+,unstable,23,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_3_3_batch_2000_converted,prop_1,reluS+,unstable,22,unsat,1.6,unsat,1.8,unsat,1.7
ACASXU_run2a_3_4_batch_2000_converted,prop_1,reluS+,unstable,22,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_3_5_batch_2000_converted,prop_1,reluS+,unstable,24,unsat,1.6,error,-1,unsat,1.8
ACASXU_run2a_3_6_batch_2000_converted,prop_1,reluS+,unstable,25,unsat,1.8,unsat,2.6,unsat,2.3
ACASXU_run2a_3_7_batch_2000_converted,prop_1,reluS+,unstable,37,unsat,1.8,unsat,2.8,unsat,2.1
ACASXU_run2a_3_8_batch_2000_converted,prop_1,reluS+,unstable,33,unsat,1.7,unsat,2.3,unsat,1.9
ACASXU_run2a_3_9_batch_2000_converted,prop_1,reluS+,unstable,36,unsat,1.7,unsat,60.89,unsat,1.9
ACASXU_run2a_4_1_batch_2000_converted,prop_1,reluS+,unstable,21,unsat,1.6,unsat,1.9,unsat,1.8
ACASXU_run2a_4_2_batch_2000_converted,prop_1,reluS+,unstable,24,unsat,1.6,unsat,1.9,unsat,1.9
ACASXU_run2a_4_3_batch_2000_converted,prop_1,reluS+,unstable,24,unsat,1.6,unsat,1.9,unsat,1.7
ACASXU_run2a_4_4_batch_2000_converted,prop_1,reluS+,unstable,20,unsat,1.6,error,-1,unsat,1.7
ACASXU_run2a_4_5_batch_2000_converted,prop_1,reluS+,unstable,25,unsat,1.6,error,-1,unsat,1.9
ACASXU_run2a_4_6_batch_2000_converted,prop_1,reluS+,unstable,33,unsat,1.9,unsat,3.2,unsat,2.6
ACASXU_run2a_4_7_batch_2000_converted,prop_1,reluS+,unstable,33,unsat,1.8,unsat,2.0,unsat,2.2
ACASXU_run2a_4_8_batch_2000_converted,prop_1,reluS+,unstable,34,unsat,1.6,unsat,120.73,unsat,2.0
ACASXU_run2a_4_9_batch_2000_converted,prop_1,reluS+,unstable,39,unsat,2.5,unsat,3.1,unsat,4.1
ACASXU_run2a_5_1_batch_2000_converted,prop_1,reluS+,unstable,18,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_5_2_batch_2000_converted,prop_1,reluS+,unstable,17,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_5_3_batch_2000_converted,prop_1,reluS+,unstable,30,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_5_4_batch_2000_converted,prop_1,reluS+,unstable,17,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_5_5_batch_2000_converted,prop_1,reluS+,unstable,25,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_5_6_batch_2000_converted,prop_1,reluS+,unstable,36,unsat,1.7,unsat,2.0,unsat,2.0
ACASXU_run2a_5_7_batch_2000_converted,prop_1,reluS+,unstable,38,unsat,1.6,error,-1,unsat,1.9
ACASXU_run2a_5_8_batch_2000_converted,prop_1,reluS+,unstable,34,unsat,1.7,unsat,61.08,unsat,1.9
ACASXU_run2a_5_9_batch_2000_converted,prop_1,reluS+,unstable,35,unsat,1.7,error,-1,unsat,2.0
ACASXU_run2a_1_1_batch_2000_converted,prop_2,reluS+,unstable,18,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_1_2_batch_2000_converted,prop_2,reluS+,unstable,26,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_1_3_batch_2000_converted,prop_2,reluS+,unstable,27,sat,1.6,sat,1.7,sat,1.8
ACASXU_run2a_1_4_batch_2000_converted,prop_2,reluS+,unstable,24,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_1_5_batch_2000_converted,prop_2,reluS+,unstable,22,sat,1.5,sat,1.8,sat,1.6
ACASXU_run2a_1_6_batch_2000_converted,prop_2,reluS+,unstable,26,sat,1.6,sat,1.9,sat,1.7
ACASXU_run2a_1_7_batch_2000_converted,prop_2,reluS+,unstable,23,unsat,1.6,unsat,1.9,unsat,1.8
ACASXU_run2a_1_8_batch_2000_converted,prop_2,reluS+,unstable,21,unsat,1.7,unsat,2.5,unsat,1.8
ACASXU_run2a_1_9_batch_2000_converted,prop_2,reluS+,unstable,25,unsat,1.6,unsat,1.8,unsat,1.8
ACASXU_run2a_2_1_batch_2000_converted,prop_2,reluS+,unstable,25,sat,1.5,sat,1.6,sat,1.7
ACASXU_run2a_2_2_batch_2000_converted,prop_2,reluS+,unstable,27,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_2_3_batch_2000_converted,prop_2,reluS+,unstable,21,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_2_4_batch_2000_converted,prop_2,reluS+,unstable,20,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_2_5_batch_2000_converted,prop_2,reluS+,unstable,27,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_2_6_batch_2000_converted,prop_2,reluS+,unstable,31,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_2_7_batch_2000_converted,prop_2,reluS+,unstable,35,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_2_8_batch_2000_converted,prop_2,reluS+,unstable,37,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_2_9_batch_2000_converted,prop_2,reluS+,unstable,39,sat,1.6,sat,1.7,sat,1.8
ACASXU_run2a_3_1_batch_2000_converted,prop_2,reluS+,unstable,18,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_3_2_batch_2000_converted,prop_2,reluS+,unstable,23,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_3_3_batch_2000_converted,prop_2,reluS+,unstable,22,unsat,4.4,unsat,6.7,unsat,7.4
ACASXU_run2a_3_4_batch_2000_converted,prop_2,reluS+,unstable,22,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_3_5_batch_2000_converted,prop_2,reluS+,unstable,24,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_3_6_batch_2000_converted,prop_2,reluS+,unstable,25,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_3_7_batch_2000_converted,prop_2,reluS+,unstable,37,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_3_8_batch_2000_converted,prop_2,reluS+,unstable,33,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_3_9_batch_2000_converted,prop_2,reluS+,unstable,36,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_4_1_batch_2000_converted,prop_2,reluS+,unstable,21,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_4_2_batch_2000_converted,prop_2,reluS+,unstable,24,unsat,5.7,unsat,8.4,unsat,10.8
ACASXU_run2a_4_3_batch_2000_converted,prop_2,reluS+,unstable,24,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_4_4_batch_2000_converted,prop_2,reluS+,unstable,20,sat,1.6,sat,1.7,sat,60.32
ACASXU_run2a_4_5_batch_2000_converted,prop_2,reluS+,unstable,25,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_4_6_batch_2000_converted,prop_2,reluS+,unstable,33,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_4_7_batch_2000_converted,prop_2,reluS+,unstable,33,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_4_8_batch_2000_converted,prop_2,reluS+,unstable,34,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_4_9_batch_2000_converted,prop_2,reluS+,unstable,39,sat,1.6,sat,1.7,sat,1.6
ACASXU_run2a_5_1_batch_2000_converted,prop_2,reluS+,unstable,18,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_5_2_batch_2000_converted,prop_2,reluS+,unstable,17,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_5_3_batch_2000_converted,prop_2,reluS+,unstable,30,sat,1.6,sat,2.6,sat,1.9
ACASXU_run2a_5_4_batch_2000_converted,prop_2,reluS+,unstable,17,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_5_5_batch_2000_converted,prop_2,reluS+,unstable,25,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_5_6_batch_2000_converted,prop_2,reluS+,unstable,36,sat,1.5,sat,1.7,sat,1.6
ACASXU_run2a_5_7_batch_2000_converted,prop_2,reluS+,unstable,38,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_5_8_batch_2000_converted,prop_2,reluS+,unstable,34,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_5_9_batch_2000_converted,prop_2,reluS+,unstable,35,sat,1.5,sat,1.7,sat,1.7
ACASXU_run2a_1_1_batch_2000_converted,prop_3,reluS+,unstable,9,unsat,1.5,unsat,1.8,unsat,1.6
ACASXU_run2a_1_2_batch_2000_converted,prop_3,reluS+,unstable,8,unsat,1.5,unsat,1.7,unsat,1.7
ACASXU_run2a_1_3_batch_2000_converted,prop_3,reluS+,unstable,4,unsat,1.5,unsat,1.7,unsat,1.6
ACASXU_run2a_1_4_batch_2000_converted,prop_3,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_5_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_6_batch_2000_converted,prop_3,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_7_batch_2000_converted,prop_3,reluS+,unstable,8,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_1_8_batch_2000_converted,prop_3,reluS+,unstable,7,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_1_9_batch_2000_converted,prop_3,reluS+,unstable,5,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_2_1_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.7
ACASXU_run2a_2_2_batch_2000_converted,prop_3,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_3_batch_2000_converted,prop_3,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_4_batch_2000_converted,prop_3,reluS+,unstable,5,sat,0.846,unsat,1.6,sat,0.859
ACASXU_run2a_2_5_batch_2000_converted,prop_3,reluS+,unstable,7,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_6_batch_2000_converted,prop_3,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_7_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_8_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_9_batch_2000_converted,prop_3,reluS+,unstable,6,sat,0.837,sat,0.841,sat,0.838
ACASXU_run2a_3_1_batch_2000_converted,prop_3,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_2_batch_2000_converted,prop_3,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_3_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_4_batch_2000_converted,prop_3,reluS+,unstable,9,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_5_batch_2000_converted,prop_3,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_6_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_7_batch_2000_converted,prop_3,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_8_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_9_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_1_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_2_batch_2000_converted,prop_3,reluS+,unstable,7,unsat,1.5,unsat,1.7,unsat,1.6
ACASXU_run2a_4_3_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_4_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_5_batch_2000_converted,prop_3,reluS+,unstable,3,unsat,1.4,unsat,1.6,unsat,1.6
ACASXU_run2a_4_6_batch_2000_converted,prop_3,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_7_batch_2000_converted,prop_3,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_8_batch_2000_converted,prop_3,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_9_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_1_batch_2000_converted,prop_3,reluS+,unstable,6,unsat,1.5,unsat,1.7,unsat,1.6
ACASXU_run2a_5_2_batch_2000_converted,prop_3,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_3_batch_2000_converted,prop_3,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_4_batch_2000_converted,prop_3,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_5_batch_2000_converted,prop_3,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_6_batch_2000_converted,prop_3,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_7_batch_2000_converted,prop_3,reluS+,unstable,3,sat,0.807,sat,0.864,sat,0.832
ACASXU_run2a_5_8_batch_2000_converted,prop_3,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_9_batch_2000_converted,prop_3,reluS+,unstable,5,sat,0.844,sat,0.856,sat,0.832
ACASXU_run2a_1_1_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_2_batch_2000_converted,prop_4,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_3_batch_2000_converted,prop_4,reluS+,unstable,1,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_4_batch_2000_converted,prop_4,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_5_batch_2000_converted,prop_4,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_6_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_7_batch_2000_converted,prop_4,reluS+,unstable,4,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_1_8_batch_2000_converted,prop_4,reluS+,unstable,6,sat,1.5,sat,1.6,sat,1.6
ACASXU_run2a_1_9_batch_2000_converted,prop_4,reluS+,unstable,SPLIT_FAILED,sat,1.5,-1,-1,-1,-1
ACASXU_run2a_2_1_batch_2000_converted,prop_4,reluS+,unstable,2,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_2_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_3_batch_2000_converted,prop_4,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_4_batch_2000_converted,prop_4,reluS+,unstable,7,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_5_batch_2000_converted,prop_4,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_6_batch_2000_converted,prop_4,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_7_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_8_batch_2000_converted,prop_4,reluS+,unstable,12,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_2_9_batch_2000_converted,prop_4,reluS+,unstable,10,sat,0.814,unsat,1.6,sat,0.854
ACASXU_run2a_3_1_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_2_batch_2000_converted,prop_4,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_3_batch_2000_converted,prop_4,reluS+,unstable,1,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_4_batch_2000_converted,prop_4,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_5_batch_2000_converted,prop_4,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_6_batch_2000_converted,prop_4,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_7_batch_2000_converted,prop_4,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_8_batch_2000_converted,prop_4,reluS+,unstable,7,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_3_9_batch_2000_converted,prop_4,reluS+,unstable,10,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_1_batch_2000_converted,prop_4,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_2_batch_2000_converted,prop_4,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_3_batch_2000_converted,prop_4,reluS+,unstable,7,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_4_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_5_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_6_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_7_batch_2000_converted,prop_4,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_8_batch_2000_converted,prop_4,reluS+,unstable,7,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_4_9_batch_2000_converted,prop_4,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_1_batch_2000_converted,prop_4,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_2_batch_2000_converted,prop_4,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_3_batch_2000_converted,prop_4,reluS+,unstable,5,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_4_batch_2000_converted,prop_4,reluS+,unstable,3,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_5_batch_2000_converted,prop_4,reluS+,unstable,6,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_6_batch_2000_converted,prop_4,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_7_batch_2000_converted,prop_4,reluS+,unstable,4,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_8_batch_2000_converted,prop_4,reluS+,unstable,10,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_5_9_batch_2000_converted,prop_4,reluS+,unstable,8,unsat,1.5,unsat,1.6,unsat,1.6
ACASXU_run2a_1_1_batch_2000_converted,prop_5,reluS+,unstable,12,unsat,1.6,unsat,1.8,unsat,1.7
ACASXU_run2a_1_1_batch_2000_converted,prop_6,reluS+,unstable,26,unsat,1.9,unsat,5.2,unsat,3.2
ACASXU_run2a_1_9_batch_2000_converted,prop_7,reluS+,unstable,48,sat,3.2,timeout,150,sat,2.7
ACASXU_run2a_2_9_batch_2000_converted,prop_8,reluS+,unstable,24,sat,1.5,sat,5.6,sat,1.7
ACASXU_run2a_3_3_batch_2000_converted,prop_9,reluS+,unstable,9,unsat,2.1,error,-1,unsat,2.4
ACASXU_run2a_4_5_batch_2000_converted,prop_10,reluS+,unstable,8,unsat,1.5,unsat,1.7,unsat,1.7
