onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,splitted_r,splitted_t,baseline_r,baseline_t
mnist-net_256x2,prop_0_0.03,random,stable-,245,unsat,1.4559,unsat,1.5893,unsat,1.5966
mnist-net_256x2,prop_1_0.03,random,stable-,241,sat,0.6607,sat,0.7358,sat,0.736
mnist-net_256x2,prop_2_0.03,random,stable-,243,sat,11.4713,timeout,330,sat,16.6775
mnist-net_256x2,prop_3_0.03,random,stable-,247,unsat,1.4564,unsat,1.5791,unsat,1.618
mnist-net_256x2,prop_4_0.03,random,stable-,240,unsat,2.9206,unsat,3.0812,unsat,3.0632
mnist-net_256x2,prop_5_0.03,random,stable-,242,unsat,1.4383,unsat,1.5739,unsat,1.5835
mnist-net_256x2,prop_6_0.03,random,stable-,239,unsat,4.7003,unsat,5.438,unsat,5.5129
mnist-net_256x2,prop_7_0.03,random,stable-,249,unsat,1.5598,unsat,1.6901,unsat,1.6821
mnist-net_256x2,prop_8_0.03,random,stable-,247,unsat,4.274,unsat,4.8558,unsat,4.7598
mnist-net_256x2,prop_9_0.03,random,stable-,250,unsat,1.4262,unsat,1.5729,unsat,1.5751
mnist-net_256x2,prop_10_0.03,random,stable-,245,unsat,1.45,unsat,1.5598,unsat,1.5806
mnist-net_256x2,prop_11_0.03,random,stable-,247,unsat,1.4417,unsat,1.5657,unsat,1.5761
mnist-net_256x2,prop_12_0.03,random,stable-,251,sat,0.3625,sat,0.4502,sat,0.4486
mnist-net_256x2,prop_13_0.03,random,stable-,253,unsat,1.4607,unsat,1.6122,unsat,1.577
mnist-net_256x2,prop_14_0.03,random,stable-,246,unsat,1.4537,unsat,1.5678,unsat,1.5754
mnist-net_256x2,prop_0_0.05,random,stable-,241,sat,0.7227,sat,0.8216,sat,0.8204
mnist-net_256x2,prop_1_0.05,random,stable-,236,sat,0.6249,sat,0.7204,sat,0.7129
mnist-net_256x2,prop_2_0.05,random,stable-,240,sat,0.638,sat,0.7151,sat,0.7174
mnist-net_256x2,prop_3_0.05,random,stable-,247,unsat,2.9136,unsat,2.9878,unsat,3.0558
mnist-net_256x2,prop_4_0.05,random,stable-,239,sat,0.644,sat,0.782,sat,0.7513
mnist-net_256x2,prop_5_0.05,random,stable-,241,sat,0.6414,sat,0.7233,sat,0.7453
mnist-net_256x2,prop_6_0.05,random,stable-,225,sat,0.6503,sat,0.7353,sat,0.7203
mnist-net_256x2,prop_7_0.05,random,stable-,248,unsat,1.4487,unsat,1.574,unsat,1.5756
mnist-net_256x2,prop_8_0.05,random,stable-,243,sat,0.6351,sat,0.7372,sat,0.7324
mnist-net_256x2,prop_9_0.05,random,stable-,247,unsat,4.6024,unsat,5.3316,unsat,5.818
mnist-net_256x2,prop_10_0.05,random,stable-,240,unsat,5.3088,unsat,6.2036,unsat,6.384
mnist-net_256x2,prop_11_0.05,random,stable-,246,unsat,4.5681,unsat,5.257,unsat,5.4679
