onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
cifar_wide_kw, cifar_wide_kw-img3478-eps0.004313725490196079, 11.721370458602905,10.867924690246582,10.990006446838379,10.930956363677979,10.455416917800903,unsat,unsat,unsat,unsat,unsat,42.45636296272278,42.746660232543945,44.796374797821045,42.841222286224365,44.88916206359863,unsat,unsat,unsat,unsat,unsat,22.254380226135254,18.09838604927063,23.52004837989807,22.90162682533264,22.931675672531128,unsat,unsat,unsat,unsat,unsat
cifar_wide_kw, cifar_wide_kw-img9062-eps0.0014379084967320263, 1.3996162414550781,1.4730966091156006,1.4651436805725098,1.4595191478729248,1.470609426498413,unsat,unsat,unsat,unsat,unsat,1.5057590007781982,1.5104756355285645,1.5618066787719727,1.5232946872711182,1.6311936378479004,unsat,unsat,unsat,unsat,unsat,1.4982190132141113,1.4747836589813232,1.553480863571167,1.4255657196044922,1.4714930057525635,unsat,unsat,unsat,unsat,unsat
cifar_wide_kw, cifar_wide_kw-img3458-eps0.022875816993464054, 60.490882396698,58.181411266326904,60.759432792663574,61.27827286720276,57.65423631668091,unsat,unsat,unsat,unsat,unsat,1080,1080,1080,1080,1080,timeout,timeout,timeout,timeout,timeout,157.17984628677368,179.9565029144287,178.36783838272095,162.66175818443298,158.21361804008484,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img4405-eps0.036732026143790855, 86.01394128799438,83.33194184303284,85.29408431053162,83.53992819786072,118.37371611595154,unsat,unsat,unsat,unsat,unsat,205.9334626197815,183.6258761882782,185.75009417533875,185.55405187606812,179.56312942504883,unsat,unsat,unsat,unsat,unsat,111.05334329605103,113.94558191299438,106.54805040359497,102.829274892807,108.72941088676453,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img7878-eps0.009934640522875817, 13.341218948364258,13.455830812454224,13.679855346679688,13.448328018188477,13.268921613693237,unsat,unsat,unsat,unsat,unsat,19.526246786117554,19.44082522392273,19.24177885055542,19.605284214019775,19.361878871917725,unsat,unsat,unsat,unsat,unsat,16.904635906219482,17.418590307235718,16.34292960166931,16.926241159439087,17.229203462600708,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img1052-eps0.010718954248366015, 42.46922588348389,38.289902448654175,38.792155027389526,41.538867712020874,41.18325209617615,unsat,unsat,unsat,unsat,unsat,68.30644536018372,67.4742796421051,69.03211855888367,69.20297026634216,69.21582174301147,unsat,unsat,unsat,unsat,unsat,44.945536851882935,51.93135333061218,50.66994285583496,51.40606212615967,48.60127854347229,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img4325-eps0.01673202614379085, 13.046282768249512,11.877414226531982,12.65319037437439,12.969184398651123,12.854787826538086,unsat,unsat,unsat,unsat,unsat,17.384297847747803,17.317262649536133,17.67437767982483,17.632893800735474,17.62067151069641,unsat,unsat,unsat,unsat,unsat,15.23095965385437,15.384188652038574,15.310329914093018,15.233695030212402,15.212394952774048,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img4168-eps0.03150326797385621, 21.331252336502075,21.58876085281372,22.67794942855835,22.082614421844482,21.734222650527954,unsat,unsat,unsat,unsat,unsat,45.24933862686157,45.88091468811035,46.563294649124146,42.9521598815918,46.07390999794006,unsat,unsat,unsat,unsat,unsat,28.298965215682983,28.37654733657837,28.895655155181885,27.983362674713135,30.057432651519775,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img3062-eps0.007450980392156864, 10.481621503829956,9.391794681549072,10.366041898727417,10.21378207206726,9.932940244674683,unsat,unsat,unsat,unsat,unsat,13.577646732330322,14.527884721755981,14.591913223266602,14.483511686325073,14.480607748031616,unsat,unsat,unsat,unsat,unsat,12.623387098312378,12.545284986495972,12.59310507774353,12.775835752487183,13.439951181411743,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img9931-eps0.02496732026143791, 66.74846863746643,67.09531283378601,66.45362854003906,66.35373973846436,70.26263046264648,unsat,unsat,unsat,unsat,unsat,203.62905502319336,220.58634066581726,202.191392660141,207.8972716331482,198.46270394325256,unsat,unsat,unsat,unsat,unsat,124.07680678367615,143.50208187103271,133.0348403453827,154.34353876113892,107.02445864677429,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img8366-eps0.0550326797385621, 5.063272714614868,5.216482162475586,5.205163478851318,5.015594482421875,5.229360580444336,unsat,unsat,unsat,unsat,unsat,5.930945873260498,5.953834056854248,5.868027925491333,5.889886856079102,5.8727126121521,unsat,unsat,unsat,unsat,unsat,5.2333996295928955,5.352391004562378,5.373520612716675,5.357219219207764,5.37532377243042,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img9845-eps0.009673202614379085, 4.998508453369141,4.97670841217041,4.964977502822876,4.956091642379761,5.0251007080078125,unsat,unsat,unsat,unsat,unsat,5.262261390686035,5.2538182735443115,5.2142252922058105,5.20266318321228,5.160259485244751,unsat,unsat,unsat,unsat,unsat,5.159261465072632,5.163717269897461,5.016669750213623,5.19769024848938,5.159823417663574,unsat,unsat,unsat,unsat,unsat
cifar_deep_kw, cifar_deep_kw-img4510-eps0.028235294117647063, 18.128371000289917,17.679957389831543,17.829787015914917,17.30011534690857,17.61441206932068,unsat,unsat,unsat,unsat,unsat,40.29661583900452,39.55675005912781,38.34529662132263,39.11119365692139,39.274636030197144,unsat,unsat,unsat,unsat,unsat,22.590015649795532,22.658539533615112,22.702642679214478,22.880361080169678,22.612919569015503,unsat,unsat,unsat,unsat,unsat
